prompt,regenerations,structure_id
"Automobile showing a rectangular body, rounded front, and tiered roofline.",8,ea2bbd3f-647a-4dab-9572-864047d76b2e
"Car composed of a block-like body, tiered roof, and distinct wheels suggested by the base elements.",4,ea2bbd3f-647a-4dab-9572-864047d76b2e
"A compact car with a rectangular design, rounded front end, and tiered roof. It features a simple undercarriage suggesting wheels, a defined roofline tapering towards the rear, and a back section implying a rear bumper.",1,ea2bbd3f-647a-4dab-9572-864047d76b2e
Car with a rectangular body and prominent front and rear sections.,16,c4bbab00-e717-495d-a83d-32d07601265b
Automobile features elongated main body and distinct front and rear extensions.,3,c4bbab00-e717-495d-a83d-32d07601265b
"Car exhibits a streamlined form with squared edges, front protrusions, and uniform rear.",0,c4bbab00-e717-495d-a83d-32d07601265b
"Vehicle with rectangular body, elevated rear end, and protruding front section.",6,c4bbab00-e717-495d-a83d-32d07601265b
"The car possesses a rectangular body with a flat top surface. The sides are vertical and parallel. The rear end is slightly elevated with a blocky structure, while the front features protruding sections suggesting a simplified bumper and grille. The shape is continuous, maintaining a cohesive geometric form.",16,c4bbab00-e717-495d-a83d-32d07601265b
Car with a rectangular body and prominent front and rear sections.,5,f0caf255-845e-4c6e-b37a-8fa8ff54284f
Automobile features elongated main body and distinct front and rear extensions.,3,f0caf255-845e-4c6e-b37a-8fa8ff54284f
"Car exhibits a streamlined form with squared edges, front protrusions, and uniform rear.",3,f0caf255-845e-4c6e-b37a-8fa8ff54284f
"Vehicle with rectangular body, elevated rear end, and protruding front section.",10,f0caf255-845e-4c6e-b37a-8fa8ff54284f
"The car possesses a rectangular body with a flat top surface. The sides are vertical and parallel. The rear end is slightly elevated with a blocky structure, while the front features protruding sections suggesting a simplified bumper and grille. The shape is continuous, maintaining a cohesive geometric form.",11,f0caf255-845e-4c6e-b37a-8fa8ff54284f
Boxy car with a flat top and angular edges.,12,63895942-7675-45dc-98c8-000161ace36b
Rectangular vehicle with blocky structure and tiered layers on top.,0,63895942-7675-45dc-98c8-000161ace36b
"Car with a flat roof, angular front, and block-like exterior detailing.",0,63895942-7675-45dc-98c8-000161ace36b
"Vehicle with a rectangular form, tiered roof, and protruding front section.",8,63895942-7675-45dc-98c8-000161ace36b
"A rectangular car with a block-like body, featuring a flat top layer flanked by slightly raised rear sections. The front is angular with a stepped formation, while the sides exhibit a uniform arrangement of segments.",2,63895942-7675-45dc-98c8-000161ace36b
Boxy car with a flat top and angular edges.,0,299af613-e712-466a-8327-9f5c9b9e250b
Rectangular vehicle with blocky structure and tiered layers on top.,13,299af613-e712-466a-8327-9f5c9b9e250b
"Car with a flat roof, angular front, and block-like exterior detailing.",11,299af613-e712-466a-8327-9f5c9b9e250b
"Vehicle with a rectangular form, tiered roof, and protruding front section.",13,299af613-e712-466a-8327-9f5c9b9e250b
"A rectangular car with a block-like body, featuring a flat top layer flanked by slightly raised rear sections. The front is angular with a stepped formation, while the sides exhibit a uniform arrangement of segments.",2,299af613-e712-466a-8327-9f5c9b9e250b
Compact car with a sloped front and boxy rear.,8,e4472066-3627-4fc1-9667-1642a4cffaf3
"Car with a rounded front, elevated midsection, and flat back.",7,e4472066-3627-4fc1-9667-1642a4cffaf3
"Squared vehicle featuring a domed roof, geometric windows, and a tiered rear end.",34,e4472066-3627-4fc1-9667-1642a4cffaf3
"Boxy car form with a prominent sloped front, rounded roof, and flat back paneling. Midsection slightly raised compared to front and rear.",2,e4472066-3627-4fc1-9667-1642a4cffaf3
"A compact car with a boxy shape, sloped front, and flat back. The rounded roof features brick-like surface details. Elevated midsection and tiered rear end ensure a geometric appearance. The front includes an inclined hood, while windows are sunken into the brick-like sides.",0,e4472066-3627-4fc1-9667-1642a4cffaf3
Compact car with a sloped front and boxy rear.,2,84c2aff0-d4dd-45b0-bb3d-e41ab585f665
"Car with a rounded front, elevated midsection, and flat back.",55,84c2aff0-d4dd-45b0-bb3d-e41ab585f665
"Squared vehicle featuring a domed roof, geometric windows, and a tiered rear end.",11,84c2aff0-d4dd-45b0-bb3d-e41ab585f665
"Boxy car form with a prominent sloped front, rounded roof, and flat back paneling. Midsection slightly raised compared to front and rear.",12,84c2aff0-d4dd-45b0-bb3d-e41ab585f665
"A compact car with a boxy shape, sloped front, and flat back. The rounded roof features brick-like surface details. Elevated midsection and tiered rear end ensure a geometric appearance. The front includes an inclined hood, while windows are sunken into the brick-like sides.",1,84c2aff0-d4dd-45b0-bb3d-e41ab585f665
Car with blocky form and elevated sections.,5,249c292b-2f28-4c47-8f0f-e16b1955d39b
Compact vehicle shape featuring a flat top and protruding front.,7,249c292b-2f28-4c47-8f0f-e16b1955d39b
"Rectangular car body, raised sections on top, blocky front end.",2,249c292b-2f28-4c47-8f0f-e16b1955d39b
"The car displays a block-like structure with a smooth, flat top. The front end protrudes while the rear is slightly elevated, creating variation in height.",0,249c292b-2f28-4c47-8f0f-e16b1955d39b
"A compact car featuring a rectangular body with a flat top. The front end extends outward, and the rear section rises subtly above the main body, adding dimensional layering to its blocky silhouette.",9,249c292b-2f28-4c47-8f0f-e16b1955d39b
Car with blocky form and elevated sections.,7,11c56962-be68-4087-bd79-3449c909bdb2
Compact vehicle shape featuring a flat top and protruding front.,6,11c56962-be68-4087-bd79-3449c909bdb2
"Rectangular car body, raised sections on top, blocky front end.",6,11c56962-be68-4087-bd79-3449c909bdb2
"The car displays a block-like structure with a smooth, flat top. The front end protrudes while the rear is slightly elevated, creating variation in height.",20,11c56962-be68-4087-bd79-3449c909bdb2
"A compact car featuring a rectangular body with a flat top. The front end extends outward, and the rear section rises subtly above the main body, adding dimensional layering to its blocky silhouette.",4,11c56962-be68-4087-bd79-3449c909bdb2
Compact car with angular frame and defined contours.,50,3f2dfd11-46bf-444d-9966-063b9c0e35a2
Small vehicle featuring a blocky front and tiered roofline.,5,3f2dfd11-46bf-444d-9966-063b9c0e35a2
"Car with a prominent, boxy hood and squared-off rear.",2,3f2dfd11-46bf-444d-9966-063b9c0e35a2
"Automobile displaying an angular body, sloped front, and stepped rear section.",35,3f2dfd11-46bf-444d-9966-063b9c0e35a2
"Compact automobile with an angular front, tiered rectangular roof, and continuous side contours extending to a squared-off rear end.",22,3f2dfd11-46bf-444d-9966-063b9c0e35a2
Compact car with angular frame and defined contours.,15,c8f6f087-f4f4-4836-b05e-4c24ec3181fa
Small vehicle featuring a blocky front and tiered roofline.,10,c8f6f087-f4f4-4836-b05e-4c24ec3181fa
"Car with a prominent, boxy hood and squared-off rear.",7,c8f6f087-f4f4-4836-b05e-4c24ec3181fa
"Automobile displaying an angular body, sloped front, and stepped rear section.",4,c8f6f087-f4f4-4836-b05e-4c24ec3181fa
"Compact automobile with an angular front, tiered rectangular roof, and continuous side contours extending to a squared-off rear end.",77,c8f6f087-f4f4-4836-b05e-4c24ec3181fa
Car with a rectangular body and protruding front and rear sections.,0,a40e76b4-c832-4f2e-acf6-e46316084180
Boxy car featuring distinct elevated areas at the front and back ends.,3,a40e76b4-c832-4f2e-acf6-e46316084180
"Compact vehicle with a flat roof, squared body, and raised front and back sections.",6,a40e76b4-c832-4f2e-acf6-e46316084180
"Squared-off car with a flat roof, matrix-like top contours, and protruding front and back sections, forming a continuous line from front to back.",3,a40e76b4-c832-4f2e-acf6-e46316084180
"Rectangular car with an even flat top and squared-off sides. The front and back sections extend outward, adding depth. The roof is flat, with top contours resembling a series of evenly arranged small, rectangular protrusions.",4,a40e76b4-c832-4f2e-acf6-e46316084180
Car with a rectangular body and protruding front and rear sections.,7,7fbc7d26-58c9-4e22-92ed-f82136dee72f
Boxy car featuring distinct elevated areas at the front and back ends.,7,7fbc7d26-58c9-4e22-92ed-f82136dee72f
"Compact vehicle with a flat roof, squared body, and raised front and back sections.",6,7fbc7d26-58c9-4e22-92ed-f82136dee72f
"Squared-off car with a flat roof, matrix-like top contours, and protruding front and back sections, forming a continuous line from front to back.",16,7fbc7d26-58c9-4e22-92ed-f82136dee72f
"Rectangular car with an even flat top and squared-off sides. The front and back sections extend outward, adding depth. The roof is flat, with top contours resembling a series of evenly arranged small, rectangular protrusions.",9,7fbc7d26-58c9-4e22-92ed-f82136dee72f
"Car with a blocky, rectangular shape and stepped front.",8,c1b62fcc-de98-4118-a715-548661ceb251
Compact car featuring a blocky form with tiered front sections.,4,c1b62fcc-de98-4118-a715-548661ceb251
"Boxy automobile with layered cubes at the front, smooth sides.",25,c1b62fcc-de98-4118-a715-548661ceb251
"Rectangular car, tiered front cubes transitioning to smooth sides and flat top.",5,c1b62fcc-de98-4118-a715-548661ceb251
"A rectangular car with a tiered front formed by ascending blocks that shift to smooth sides and a flat, blocky roof. The rear is squared with a sleek finish, creating a cohesive form throughout the structure.",0,c1b62fcc-de98-4118-a715-548661ceb251
"Car with a blocky, rectangular shape and stepped front.",3,a9a060fa-558a-4aee-8865-0d2076db32b5
Compact car featuring a blocky form with tiered front sections.,4,a9a060fa-558a-4aee-8865-0d2076db32b5
"Boxy automobile with layered cubes at the front, smooth sides.",2,a9a060fa-558a-4aee-8865-0d2076db32b5
"Rectangular car, tiered front cubes transitioning to smooth sides and flat top.",5,a9a060fa-558a-4aee-8865-0d2076db32b5
"A rectangular car with a tiered front formed by ascending blocks that shift to smooth sides and a flat, blocky roof. The rear is squared with a sleek finish, creating a cohesive form throughout the structure.",15,a9a060fa-558a-4aee-8865-0d2076db32b5
"Compact vehicle with a tiered, blocky contour.",13,b73e40b0-e17c-48e3-80ab-5d53987e5a4b
Small-scale car with sloped sections and a rectangular base.,7,b73e40b0-e17c-48e3-80ab-5d53987e5a4b
"Car with a layered rear, stacked roof, and angular front.",25,b73e40b0-e17c-48e3-80ab-5d53987e5a4b
"Boxy automotive shape featuring a stepped roof and cubic build. The front has a slightly recessed, segmented facade.",0,b73e40b0-e17c-48e3-80ab-5d53987e5a4b
"A compact car consisting of a rectangular body, layered roof, and structured rear section. The front facade features a recessed, segmented structure. The roof slopes down towards the rear, creating a tiered effect.",3,b73e40b0-e17c-48e3-80ab-5d53987e5a4b
"Compact vehicle with a tiered, blocky contour.",3,9922ecb1-7111-4e3f-b888-34473fec5081
Small-scale car with sloped sections and a rectangular base.,24,9922ecb1-7111-4e3f-b888-34473fec5081
"Car with a layered rear, stacked roof, and angular front.",4,9922ecb1-7111-4e3f-b888-34473fec5081
"Boxy automotive shape featuring a stepped roof and cubic build. The front has a slightly recessed, segmented facade.",15,9922ecb1-7111-4e3f-b888-34473fec5081
"A compact car consisting of a rectangular body, layered roof, and structured rear section. The front facade features a recessed, segmented structure. The roof slopes down towards the rear, creating a tiered effect.",7,9922ecb1-7111-4e3f-b888-34473fec5081
A compact rectangular car with blocky features.,16,6b5a194b-6b27-4e1f-ad05-31e54ba30298
Rectangular car with angular edges and blocky front and back.,6,6b5a194b-6b27-4e1f-ad05-31e54ba30298
"A car with a rectangular form, block-like hood, and flat roof.",2,6b5a194b-6b27-4e1f-ad05-31e54ba30298
"Boxy automobile design with a sloped front, squared rear, and layered roof.",7,6b5a194b-6b27-4e1f-ad05-31e54ba30298
"Car with a boxy and angular body, sloped front, flat roof, and block-like features defining the front bumper and rear.",6,6b5a194b-6b27-4e1f-ad05-31e54ba30298
A compact rectangular car with blocky features.,0,4f5d739f-ad6a-48b3-b02f-678c4b5658db
Rectangular car with angular edges and blocky front and back.,3,4f5d739f-ad6a-48b3-b02f-678c4b5658db
"A car with a rectangular form, block-like hood, and flat roof.",3,4f5d739f-ad6a-48b3-b02f-678c4b5658db
"Boxy automobile design with a sloped front, squared rear, and layered roof.",23,4f5d739f-ad6a-48b3-b02f-678c4b5658db
"Car with a boxy and angular body, sloped front, flat roof, and block-like features defining the front bumper and rear.",2,4f5d739f-ad6a-48b3-b02f-678c4b5658db
"Compact vehicle featuring a boxy, angular shape.",18,9d016178-bba0-4622-a972-cd89cbc2c921
"Box-like car with an angular profile, sloping roof, and flat surfaces.",5,9d016178-bba0-4622-a972-cd89cbc2c921
"Car with a rectangular body, sloped roof, and flat front; rear is narrower than the front.",7,9d016178-bba0-4622-a972-cd89cbc2c921
"Automobile with a boxy body and a sloping roof. The front and back ends are flat, with the rear slightly narrower.",15,9d016178-bba0-4622-a972-cd89cbc2c921
"A rectangular car with pronounced angular features, consisting of a sloping roof that tapers towards the rear. The front is flat and broader than the rear, which provides a distinct tapering shape viewed from above.",16,9d016178-bba0-4622-a972-cd89cbc2c921
"Compact vehicle featuring a boxy, angular shape.",0,074be9b0-0041-499a-a0bb-27d412710f4d
"Box-like car with an angular profile, sloping roof, and flat surfaces.",10,074be9b0-0041-499a-a0bb-27d412710f4d
"Car with a rectangular body, sloped roof, and flat front; rear is narrower than the front.",62,074be9b0-0041-499a-a0bb-27d412710f4d
"Automobile with a boxy body and a sloping roof. The front and back ends are flat, with the rear slightly narrower.",3,074be9b0-0041-499a-a0bb-27d412710f4d
"A rectangular car with pronounced angular features, consisting of a sloping roof that tapers towards the rear. The front is flat and broader than the rear, which provides a distinct tapering shape viewed from above.",1,074be9b0-0041-499a-a0bb-27d412710f4d
Compact car with layered rectangular sections.,1,74572266-4f66-44c8-9b81-1f37761ed439
"A small automobile shape featuring stacked, rectangular layers.",23,74572266-4f66-44c8-9b81-1f37761ed439
"The car has a compact form, composed of horizontal, rectangular segments stacked on top of each other.",5,74572266-4f66-44c8-9b81-1f37761ed439
"A small car consisting of rectangular layers, with the upper rear section slightly elevated, and a two-step roof design.",1,74572266-4f66-44c8-9b81-1f37761ed439
"This car has a compact, elongated rectangular body. The front features a tiered, angular arrangement, while the back elevates slightly. The sides are a continuous horizontal line, and the roof incorporates a two-step transition from front to rear.",4,74572266-4f66-44c8-9b81-1f37761ed439
Compact car with layered rectangular sections.,9,30520a71-41c4-4a18-acd8-c7e24c5c131e
"A small automobile shape featuring stacked, rectangular layers.",2,30520a71-41c4-4a18-acd8-c7e24c5c131e
"The car has a compact form, composed of horizontal, rectangular segments stacked on top of each other.",100,30520a71-41c4-4a18-acd8-c7e24c5c131e
"A small car consisting of rectangular layers, with the upper rear section slightly elevated, and a two-step roof design.",8,30520a71-41c4-4a18-acd8-c7e24c5c131e
"This car has a compact, elongated rectangular body. The front features a tiered, angular arrangement, while the back elevates slightly. The sides are a continuous horizontal line, and the roof incorporates a two-step transition from front to rear.",43,30520a71-41c4-4a18-acd8-c7e24c5c131e
"Compact car form with layered, stepped features.",11,044c6455-3ef0-47ea-8515-1a3ac55bac78
Compact vehicle shape with a stepped front and smooth rear.,71,044c6455-3ef0-47ea-8515-1a3ac55bac78
"Car with a layered front end, flat roof, and cubic rear.",5,044c6455-3ef0-47ea-8515-1a3ac55bac78
"Geometric car featuring a tiered front, flat roof, and cubic rear. The front is stepped, leading towards a flat roof transitioning into a smooth rear end.",10,044c6455-3ef0-47ea-8515-1a3ac55bac78
"A geometric car design with a tiered front and flat roof. The front consists of layered sections that move back towards a uniform roof. The rear is box-like, creating a distinct separation from the tiered front.",2,044c6455-3ef0-47ea-8515-1a3ac55bac78
"Compact car form with layered, stepped features.",35,22b64fbc-6446-481b-8448-7ef3e5802c63
Compact vehicle shape with a stepped front and smooth rear.,6,22b64fbc-6446-481b-8448-7ef3e5802c63
"Car with a layered front end, flat roof, and cubic rear.",5,22b64fbc-6446-481b-8448-7ef3e5802c63
"Geometric car featuring a tiered front, flat roof, and cubic rear. The front is stepped, leading towards a flat roof transitioning into a smooth rear end.",2,22b64fbc-6446-481b-8448-7ef3e5802c63
"A geometric car design with a tiered front and flat roof. The front consists of layered sections that move back towards a uniform roof. The rear is box-like, creating a distinct separation from the tiered front.",12,22b64fbc-6446-481b-8448-7ef3e5802c63
Compact car with rectangular body and tiered roofline.,7,b4f83753-d8fc-4961-9b46-e2686ee329d7
Rectangular vehicle with a stepped roof and blocky contours.,8,b4f83753-d8fc-4961-9b46-e2686ee329d7
"Boxy car featuring a layered roof structure, squared edges, and a flat front.",5,b4f83753-d8fc-4961-9b46-e2686ee329d7
"A car with a rectangular form, tiered roof, and squared corners. The front is flat with defined edges, while the body is uniform in width.",0,b4f83753-d8fc-4961-9b46-e2686ee329d7
"This car has a rectangular shape with a multi-tiered roof and distinct square edges. The flat front is integrated with the roof, and the body maintains consistent dimensions.",7,b4f83753-d8fc-4961-9b46-e2686ee329d7
Compact car with rectangular body and tiered roofline.,6,f6924878-0dbf-4422-bd15-a2b6b381b73d
Rectangular vehicle with a stepped roof and blocky contours.,14,f6924878-0dbf-4422-bd15-a2b6b381b73d
"Boxy car featuring a layered roof structure, squared edges, and a flat front.",6,f6924878-0dbf-4422-bd15-a2b6b381b73d
"A car with a rectangular form, tiered roof, and squared corners. The front is flat with defined edges, while the body is uniform in width.",17,f6924878-0dbf-4422-bd15-a2b6b381b73d
"This car has a rectangular shape with a multi-tiered roof and distinct square edges. The flat front is integrated with the roof, and the body maintains consistent dimensions.",3,f6924878-0dbf-4422-bd15-a2b6b381b73d
Compact car with rectangular and angular forms.,12,a99e4f7e-f766-4a0c-9398-eaaeaeb244f8
Small car featuring angular edges and a boxy shape.,2,a99e4f7e-f766-4a0c-9398-eaaeaeb244f8
Car composed of blocky segments with a flat top and tapered ends.,12,a99e4f7e-f766-4a0c-9398-eaaeaeb244f8
"Block-like car structure with a raised cabin area and protruding front section, balanced on a uniform rectangular base.",3,a99e4f7e-f766-4a0c-9398-eaaeaeb244f8
"A squared car form with a pronounced flat roof and chamfered front corners. The compact shape sits atop a consistent rectangular base, with distinct block formations marking the front grille and rear section.",6,a99e4f7e-f766-4a0c-9398-eaaeaeb244f8
Compact car with rectangular and angular forms.,7,4f8e7ff9-d141-451b-90b6-fdca3389a730
Small car featuring angular edges and a boxy shape.,20,4f8e7ff9-d141-451b-90b6-fdca3389a730
Car composed of blocky segments with a flat top and tapered ends.,5,4f8e7ff9-d141-451b-90b6-fdca3389a730
"Block-like car structure with a raised cabin area and protruding front section, balanced on a uniform rectangular base.",6,4f8e7ff9-d141-451b-90b6-fdca3389a730
"A squared car form with a pronounced flat roof and chamfered front corners. The compact shape sits atop a consistent rectangular base, with distinct block formations marking the front grille and rear section.",0,4f8e7ff9-d141-451b-90b6-fdca3389a730
"Compact car with an angular, blocky structure.",1,46d1bb0c-d342-4c09-b317-da10fbbfc04e
"Angular car featuring a compact, rectangular main body and cubic contours.",32,46d1bb0c-d342-4c09-b317-da10fbbfc04e
"The car has a rectangular body with a flat top and rounded edges, incorporating blocky protrusions at the front.",7,46d1bb0c-d342-4c09-b317-da10fbbfc04e
"Boxy vehicle with a rectangular main body, curved top edges, front-facing rectangular extensions, and squared rear.",23,46d1bb0c-d342-4c09-b317-da10fbbfc04e
"A small car with a main rectangular body and flat roof. The top edges curve slightly to meet rectangular extensions at the front. The rear section is squared, supporting a uniform and angular profile across its form.",6,46d1bb0c-d342-4c09-b317-da10fbbfc04e
Compact car with stacked rectangular forms and angled roof.,1,353c15a3-0582-4cd1-9c26-40d0f4ca6843
"Small vehicle featuring layered blocks with an elevated, sloped top.",20,353c15a3-0582-4cd1-9c26-40d0f4ca6843
"Car composed of staggered layers, pronounced front and rear sections, and angled roof.",1,353c15a3-0582-4cd1-9c26-40d0f4ca6843
"Car structure with tiered, horizontal sections, distinct front and rear blocks, and a backward-slanting roof.",0,353c15a3-0582-4cd1-9c26-40d0f4ca6843
"A compact car with a layered body featuring parallel horizontal rows. The roof is angled upwards, while the front and rear sections are prominently defined, creating a balanced geometric appearance.",22,353c15a3-0582-4cd1-9c26-40d0f4ca6843
Compact car with rounded edges and defined contours.,29,831120c1-4dc0-4382-a7b3-6def516002fe
A small vehicle exhibiting smooth curves and precise lines.,6,831120c1-4dc0-4382-a7b3-6def516002fe
"The vehicle features a streamlined body with rounded corners and layered, staggered elements.",12,831120c1-4dc0-4382-a7b3-6def516002fe
"This compact automobile shows a smooth, curved roofline transitioning into a rectangular body, with tiered elements for texture.",2,831120c1-4dc0-4382-a7b3-6def516002fe
"A compact car with a rounded roofline tapering to a rectangular front and back. The front includes protruding square elements, while the back mirrors this design. Smooth, tiered bricks form the top and sides, giving the appearance of subtle texturing.",4,831120c1-4dc0-4382-a7b3-6def516002fe
Compact car with rounded edges and defined contours.,1,ca83532a-457e-443f-9cfb-68f24cc55fd8
A small vehicle exhibiting smooth curves and precise lines.,0,ca83532a-457e-443f-9cfb-68f24cc55fd8
"The vehicle features a streamlined body with rounded corners and layered, staggered elements.",8,ca83532a-457e-443f-9cfb-68f24cc55fd8
"This compact automobile shows a smooth, curved roofline transitioning into a rectangular body, with tiered elements for texture.",4,ca83532a-457e-443f-9cfb-68f24cc55fd8
"A compact car with a rounded roofline tapering to a rectangular front and back. The front includes protruding square elements, while the back mirrors this design. Smooth, tiered bricks form the top and sides, giving the appearance of subtle texturing.",16,ca83532a-457e-443f-9cfb-68f24cc55fd8
"Compact vehicle with a streamlined, block-based structure.",34,548b80c9-14e8-435d-bb40-0f57170cf4f9
"Rectangular car shape with a contoured top, rounded edges.",11,548b80c9-14e8-435d-bb40-0f57170cf4f9
Boxy car form featuring a sloped hood and elevated rear.,8,548b80c9-14e8-435d-bb40-0f57170cf4f9
"Car with a rectangular base, sloped roof, and indented windows.",5,548b80c9-14e8-435d-bb40-0f57170cf4f9
"A blocky car design with a rectangular body, slightly curved roof, and prominent sloped hood. The vehicle has rounded edges with recessed sections indicating windows and prominently raised sections at the front and rear, suggesting aerodynamic styling.",2,548b80c9-14e8-435d-bb40-0f57170cf4f9
"Compact vehicle with a streamlined, block-based structure.",24,b5407e2f-6888-422b-a798-fdeb96e193d4
"Rectangular car shape with a contoured top, rounded edges.",12,b5407e2f-6888-422b-a798-fdeb96e193d4
Boxy car form featuring a sloped hood and elevated rear.,2,b5407e2f-6888-422b-a798-fdeb96e193d4
"Car with a rectangular base, sloped roof, and indented windows.",14,b5407e2f-6888-422b-a798-fdeb96e193d4
"A blocky car design with a rectangular body, slightly curved roof, and prominent sloped hood. The vehicle has rounded edges with recessed sections indicating windows and prominently raised sections at the front and rear, suggesting aerodynamic styling.",1,b5407e2f-6888-422b-a798-fdeb96e193d4
Compact car with angular features and block-like contours.,9,e838af12-2e95-4d32-88f6-53eacd335f5d
Small vehicle featuring a boxy shape with protruding front and rear.,0,e838af12-2e95-4d32-88f6-53eacd335f5d
Squared automobile with tiered front sections and layered roof.,0,e838af12-2e95-4d32-88f6-53eacd335f5d
"Car with a segmented body, rectangular roof, and stepped front.",6,e838af12-2e95-4d32-88f6-53eacd335f5d
"A small vehicle exhibiting a blocky configuration with a tiered roof and stacked frontal elements. The car's body includes rectangular side sections, with the front sections extending in a series of progressively smaller steps.",22,e838af12-2e95-4d32-88f6-53eacd335f5d
Compact car with angular features and block-like contours.,0,34eee303-da25-440b-8219-c46ecfc9779c
Small vehicle featuring a boxy shape with protruding front and rear.,31,34eee303-da25-440b-8219-c46ecfc9779c
Squared automobile with tiered front sections and layered roof.,4,34eee303-da25-440b-8219-c46ecfc9779c
"Car with a segmented body, rectangular roof, and stepped front.",0,34eee303-da25-440b-8219-c46ecfc9779c
"A small vehicle exhibiting a blocky configuration with a tiered roof and stacked frontal elements. The car's body includes rectangular side sections, with the front sections extending in a series of progressively smaller steps.",2,34eee303-da25-440b-8219-c46ecfc9779c
Compact car with rectangular and angular shapes.,7,692971b1-12be-4e94-a74a-70a4257db9a4
Small vehicle featuring a boxy structure with distinct edges.,18,692971b1-12be-4e94-a74a-70a4257db9a4
Compact automobile exhibiting a squared-off body with sharp corners and a flat roof.,10,692971b1-12be-4e94-a74a-70a4257db9a4
"Box-shaped car with blocky contours, a flat roof, and layered rectangular elements atop a stacked block foundation.",12,692971b1-12be-4e94-a74a-70a4257db9a4
"A compact vehicle with a blocky form, rectangular sides, a flat top, and a segmented rear section. The front is composed of smaller blocks creating a subtle slope, and the overall design features angular edges, with the body slightly wider than it is tall.",7,692971b1-12be-4e94-a74a-70a4257db9a4
Compact car with rectangular and angular shapes.,24,83f6eb55-db8a-4db7-80ef-2dd54da8821c
Small vehicle featuring a boxy structure with distinct edges.,9,83f6eb55-db8a-4db7-80ef-2dd54da8821c
Compact automobile exhibiting a squared-off body with sharp corners and a flat roof.,36,83f6eb55-db8a-4db7-80ef-2dd54da8821c
"Box-shaped car with blocky contours, a flat roof, and layered rectangular elements atop a stacked block foundation.",31,83f6eb55-db8a-4db7-80ef-2dd54da8821c
"A compact vehicle with a blocky form, rectangular sides, a flat top, and a segmented rear section. The front is composed of smaller blocks creating a subtle slope, and the overall design features angular edges, with the body slightly wider than it is tall.",17,83f6eb55-db8a-4db7-80ef-2dd54da8821c
"Car with elevated hood, elongated body, and roof section.",22,43d17fb6-3d7a-47a4-a79b-e218098f3faf
"Automobile featuring raised hood, extended midsection, and distinct roof.",4,43d17fb6-3d7a-47a4-a79b-e218098f3faf
"Vehicle with protruding front, elongated main body, and low roofline.",3,43d17fb6-3d7a-47a4-a79b-e218098f3faf
"Four-wheeled car, prominent front section, central elongated segment, curved roof.",24,43d17fb6-3d7a-47a4-a79b-e218098f3faf
"The car showcases a clear-cut front with a defined hood, transitioning into an elongated midsection, and tapering towards a compact rear. The roof is slightly curved and spans the length of the vehicle. Blocky elements create the wheels, positioned at each corner to support the structure.",12,43d17fb6-3d7a-47a4-a79b-e218098f3faf
"Car with elevated hood, elongated body, and roof section.",1,0051039c-06d1-41a5-9424-ae618e2168e0
"Automobile featuring raised hood, extended midsection, and distinct roof.",5,0051039c-06d1-41a5-9424-ae618e2168e0
"Vehicle with protruding front, elongated main body, and low roofline.",57,0051039c-06d1-41a5-9424-ae618e2168e0
"Four-wheeled car, prominent front section, central elongated segment, curved roof.",7,0051039c-06d1-41a5-9424-ae618e2168e0
"The car showcases a clear-cut front with a defined hood, transitioning into an elongated midsection, and tapering towards a compact rear. The roof is slightly curved and spans the length of the vehicle. Blocky elements create the wheels, positioned at each corner to support the structure.",1,0051039c-06d1-41a5-9424-ae618e2168e0
Car with blocky and stepped geometric features.,9,128578f6-b8b5-4989-a681-441fd1e9531c
Boxy car featuring a raised rear section and rounded front.,12,128578f6-b8b5-4989-a681-441fd1e9531c
"A rectangular car with staggered layers, rear elevation, and sloped front.",0,128578f6-b8b5-4989-a681-441fd1e9531c
"The car has a cubic base, with a stepped rear top and slanted front edge.",5,128578f6-b8b5-4989-a681-441fd1e9531c
The car has a rectangular form with raised segments over the rear and a lower front. Vertical sides and angular top edges define the blocky aesthetic.,1,128578f6-b8b5-4989-a681-441fd1e9531c
Car with blocky and stepped geometric features.,15,62981eb7-360d-4a25-923c-f647efd4820b
Boxy car featuring a raised rear section and rounded front.,6,62981eb7-360d-4a25-923c-f647efd4820b
"A rectangular car with staggered layers, rear elevation, and sloped front.",2,62981eb7-360d-4a25-923c-f647efd4820b
"The car has a cubic base, with a stepped rear top and slanted front edge.",3,62981eb7-360d-4a25-923c-f647efd4820b
The car has a rectangular form with raised segments over the rear and a lower front. Vertical sides and angular top edges define the blocky aesthetic.,1,62981eb7-360d-4a25-923c-f647efd4820b
Compact car with angular features.,2,c5d9a6bb-98ed-4776-abb6-5b39705630eb
Small car featuring a blocky exterior and defined edges.,3,c5d9a6bb-98ed-4776-abb6-5b39705630eb
"Boxy car with a flat roof, sloped front, and jagged sides.",22,c5d9a6bb-98ed-4776-abb6-5b39705630eb
Car with a rectangular roof leading to a sloped hood and tiered rear end. The sides present a mixture of vertical and horizontal elements.,5,c5d9a6bb-98ed-4776-abb6-5b39705630eb
"A compact car with a flat, rectangular roof transitioning into a sloped front. The front features distinct ridges, while the rear end is tiered. The sides combine vertical and horizontal brick arrangements.",3,c5d9a6bb-98ed-4776-abb6-5b39705630eb
Compact car with angular features.,1,600d910e-2cdc-4a7c-b2e6-cc86c553c8ec
Small car featuring a blocky exterior and defined edges.,2,600d910e-2cdc-4a7c-b2e6-cc86c553c8ec
