structure_id,prompt,regenerations
a87f409f-4559-45b3-a561-62d3f83c4951,Rectangular car shape with consistent block placement and symmetry.,4
a87f409f-4559-45b3-a561-62d3f83c4951,"A vehicle with a rectangular base, tiered top, and prominent front and rear shapes.",10
a87f409f-4559-45b3-a561-62d3f83c4951,"Vehicle displaying a strong rectangular base, an elevated top section, and distinct protrusions at the front and rear. The sides are uniformly aligned with a slightly tapered rear.",1
a87f409f-4559-45b3-a561-62d3f83c4951,"A car composed of a rectangular foundation and a slightly narrower top. The front section is subtly forward, with rear and sides tapering to form a cohesive shape. Prominent is its elevated central section, which sits squarely above the base.",4
67334669-67e1-4536-9e33-eb5e464a114a,Compact vehicle with defined geometric features.,2
67334669-67e1-4536-9e33-eb5e464a114a,Rectangular car shape with consistent block placement and symmetry.,7
67334669-67e1-4536-9e33-eb5e464a114a,"A vehicle with a rectangular base, tiered top, and prominent front and rear shapes.",13
67334669-67e1-4536-9e33-eb5e464a114a,"Vehicle displaying a strong rectangular base, an elevated top section, and distinct protrusions at the front and rear. The sides are uniformly aligned with a slightly tapered rear.",4
67334669-67e1-4536-9e33-eb5e464a114a,"A car composed of a rectangular foundation and a slightly narrower top. The front section is subtly forward, with rear and sides tapering to form a cohesive shape. Prominent is its elevated central section, which sits squarely above the base.",10
b6c609d4-33c0-494b-bcc7-ff8c44060aba,Boxy car with rectangular shapes and stepped edges.,5
b6c609d4-33c0-494b-bcc7-ff8c44060aba,Angular car with a rectangular roof and layered sides.,12
b6c609d4-33c0-494b-bcc7-ff8c44060aba,Compact car featuring a box-like cabin with tiered surfaces and protruding front.,5
b6c609d4-33c0-494b-bcc7-ff8c44060aba,"A car with a cuboid body and block-like formations. The roof is flat and rectangular, extending over the sides. The front end is stepped forward with tiered block shapes.",4
b6c609d4-33c0-494b-bcc7-ff8c44060aba,"The car has a boxy form with a flat rectangular roof and structured stepped edges around the sides. Its front features angular protrusions, adding dimension to the compact frame. The overall structure presents a blocky aesthetic with a defined rectangular foundation and raised layers.",1
bc326796-0907-458f-ace5-6b5a5733029c,Boxy car with rectangular shapes and stepped edges.,36
bc326796-0907-458f-ace5-6b5a5733029c,Angular car with a rectangular roof and layered sides.,0
bc326796-0907-458f-ace5-6b5a5733029c,Compact car featuring a box-like cabin with tiered surfaces and protruding front.,10
bc326796-0907-458f-ace5-6b5a5733029c,"A car with a cuboid body and block-like formations. The roof is flat and rectangular, extending over the sides. The front end is stepped forward with tiered block shapes.",11
bc326796-0907-458f-ace5-6b5a5733029c,"The car has a boxy form with a flat rectangular roof and structured stepped edges around the sides. Its front features angular protrusions, adding dimension to the compact frame. The overall structure presents a blocky aesthetic with a defined rectangular foundation and raised layers.",19
882d54d0-0fe2-4f30-abe2-8f04d93d92a2,Car with a boxy shape and angular features.,13
882d54d0-0fe2-4f30-abe2-8f04d93d92a2,"Angular car with rectangular body, layered sections, and protruding front.",22
882d54d0-0fe2-4f30-abe2-8f04d93d92a2,"Blocky car with a rectangular form, multiple tiers, and an extended front segment.",6
882d54d0-0fe2-4f30-abe2-8f04d93d92a2,"Car featuring a flat top, layered with large rectangular panels and defined by sharp edges and robust corners.",5
882d54d0-0fe2-4f30-abe2-8f04d93d92a2,"A car with a rectangular main body, tiered top with large panels, and a prominent, extended block at the front. Rectangular pieces form a cohesive shape with rigid angular lines connecting the sides and roof.",8
91ef3cf6-e028-4076-be66-1c52f7532ec8,Car with a boxy shape and angular features.,14
91ef3cf6-e028-4076-be66-1c52f7532ec8,"Angular car with rectangular body, layered sections, and protruding front.",2
91ef3cf6-e028-4076-be66-1c52f7532ec8,"Blocky car with a rectangular form, multiple tiers, and an extended front segment.",7
91ef3cf6-e028-4076-be66-1c52f7532ec8,"Car featuring a flat top, layered with large rectangular panels and defined by sharp edges and robust corners.",10
91ef3cf6-e028-4076-be66-1c52f7532ec8,"A car with a rectangular main body, tiered top with large panels, and a prominent, extended block at the front. Rectangular pieces form a cohesive shape with rigid angular lines connecting the sides and roof.",5
49aafcad-af27-4653-a8f1-6d5a928a3e3e,"A compact car with a blocky, angular shape.",14
49aafcad-af27-4653-a8f1-6d5a928a3e3e,A vehicle with a rectangular base and tiered front section.,9
49aafcad-af27-4653-a8f1-6d5a928a3e3e,A car featuring a rectangular body and stepped layers at the front.,0
49aafcad-af27-4653-a8f1-6d5a928a3e3e,"The car has a rectangular body, elevated rear, and stepped front layers for intricate shaping.",14
49aafcad-af27-4653-a8f1-6d5a928a3e3e,"A car with a rectangular main body, slightly elevated rear. At the front, four tiered steps create a staircase-like appearance, adding detail to the structure.",6
3bdd3310-f7c2-4205-b545-3437180d04db,"A compact car with a blocky, angular shape.",1
3bdd3310-f7c2-4205-b545-3437180d04db,A vehicle with a rectangular base and tiered front section.,5
3bdd3310-f7c2-4205-b545-3437180d04db,A car featuring a rectangular body and stepped layers at the front.,2
3bdd3310-f7c2-4205-b545-3437180d04db,"The car has a rectangular body, elevated rear, and stepped front layers for intricate shaping.",3
3bdd3310-f7c2-4205-b545-3437180d04db,"A car with a rectangular main body, slightly elevated rear. At the front, four tiered steps create a staircase-like appearance, adding detail to the structure.",10
1427a503-68fd-4325-9243-9dad6e824423,Compact car with blocky structure and defined contours.,5
1427a503-68fd-4325-9243-9dad6e824423,Box-like car with prominent rectangular features and rounded edges.,11
1427a503-68fd-4325-9243-9dad6e824423,"Car with a flat top, two-tiered front, and rearward-sloping roof.",6
1427a503-68fd-4325-9243-9dad6e824423,"Rectangular car with slightly arched roof, angular front, and rear extensions.",5
1427a503-68fd-4325-9243-9dad6e824423,"The car exhibits a rectangular base and a slightly arched roofline, with angular elements at the front representing headlights. The rear features extended blocks, suggestive of taillights, and the sides display minor indents for wheel placement.",100
db504bb5-9a1c-46b1-a163-7fbfe15ad939,Compact car with blocky structure and defined contours.,5
db504bb5-9a1c-46b1-a163-7fbfe15ad939,Box-like car with prominent rectangular features and rounded edges.,9
db504bb5-9a1c-46b1-a163-7fbfe15ad939,"Car with a flat top, two-tiered front, and rearward-sloping roof.",0
db504bb5-9a1c-46b1-a163-7fbfe15ad939,"Rectangular car with slightly arched roof, angular front, and rear extensions.",5
db504bb5-9a1c-46b1-a163-7fbfe15ad939,"The car exhibits a rectangular base and a slightly arched roofline, with angular elements at the front representing headlights. The rear features extended blocks, suggestive of taillights, and the sides display minor indents for wheel placement.",4
e4195aa3-50d0-4108-bae1-e4f10652ece3,Car with an angular body and flat top.,1
e4195aa3-50d0-4108-bae1-e4f10652ece3,A compact vehicle with a flat roof and boxy silhouette.,43
e4195aa3-50d0-4108-bae1-e4f10652ece3,Rectangular car featuring a flat top and detailed edges.,7
e4195aa3-50d0-4108-bae1-e4f10652ece3,Blocky car structure with a prominent front and tiered roof.,23
e4195aa3-50d0-4108-bae1-e4f10652ece3,"Car with an angular body and flat top. The front is tiered with layered rectangular segments. The sides have alternating protrusions, and the rear is flat with minimal detailing, creating a simplified geometric impression of a vehicle.",9
dcb925fb-54d8-4814-babf-9ba25ccb5d58,Car with an angular body and flat top.,2
dcb925fb-54d8-4814-babf-9ba25ccb5d58,A compact vehicle with a flat roof and boxy silhouette.,8
dcb925fb-54d8-4814-babf-9ba25ccb5d58,Rectangular car featuring a flat top and detailed edges.,12
dcb925fb-54d8-4814-babf-9ba25ccb5d58,Blocky car structure with a prominent front and tiered roof.,3
dcb925fb-54d8-4814-babf-9ba25ccb5d58,"Car with an angular body and flat top. The front is tiered with layered rectangular segments. The sides have alternating protrusions, and the rear is flat with minimal detailing, creating a simplified geometric impression of a vehicle.",0
5b77aad3-a00a-41f4-bb66-5a6cea539368,A blocky car with a sloped front and boxy rear.,13
5b77aad3-a00a-41f4-bb66-5a6cea539368,"A compact car with a sloped front, squared rear, and interlocking geometry.",4
5b77aad3-a00a-41f4-bb66-5a6cea539368,"A compact car featuring a slanted hood, squared rear section, and flat top.",0
5b77aad3-a00a-41f4-bb66-5a6cea539368,"Car with a sloped front, rectilinear rear, flat roof, and angular sides.",1
5b77aad3-a00a-41f4-bb66-5a6cea539368,"This car has a slanted front resembling a hood, transitioning into a boxy rear. The flat roof extends evenly across, aligning with angular sides. The detailed contours on the front suggest headlights, while the rear is distinctly rectangular. Blocks step down from front to back, crafting a cohesive geometric form.",16
58c62dd6-12f4-4e0b-b573-e9cda0991b80,A blocky car with a sloped front and boxy rear.,11
58c62dd6-12f4-4e0b-b573-e9cda0991b80,"A compact car with a sloped front, squared rear, and interlocking geometry.",2
58c62dd6-12f4-4e0b-b573-e9cda0991b80,"A compact car featuring a slanted hood, squared rear section, and flat top.",74
58c62dd6-12f4-4e0b-b573-e9cda0991b80,"Car with a sloped front, rectilinear rear, flat roof, and angular sides.",9
58c62dd6-12f4-4e0b-b573-e9cda0991b80,"This car has a slanted front resembling a hood, transitioning into a boxy rear. The flat roof extends evenly across, aligning with angular sides. The detailed contours on the front suggest headlights, while the rear is distinctly rectangular. Blocks step down from front to back, crafting a cohesive geometric form.",5
19062db6-07e6-4274-8e55-11374567ea87,Compact car with a flat front and tiered rear.,1
19062db6-07e6-4274-8e55-11374567ea87,Angular car with a vertical front section and stepped rear detailing.,1
19062db6-07e6-4274-8e55-11374567ea87,"Car featuring a flat front, boxy body, and a layered rear structure.",19
19062db6-07e6-4274-8e55-11374567ea87,Boxy car design with a stacked rear end and angled front edge.,8
19062db6-07e6-4274-8e55-11374567ea87,"A car with a box-like body, the front edge is flat, and the rear is tiered into sections. The top surface features an angular pattern, with a slightly elevated middle section creating an undulating silhouette from front to back.",1
ae0dd2c3-a86b-48ab-b385-66016a358e25,Compact car with a flat front and tiered rear.,1
ae0dd2c3-a86b-48ab-b385-66016a358e25,Angular car with a vertical front section and stepped rear detailing.,19
ae0dd2c3-a86b-48ab-b385-66016a358e25,"Car featuring a flat front, boxy body, and a layered rear structure.",0
ae0dd2c3-a86b-48ab-b385-66016a358e25,Boxy car design with a stacked rear end and angled front edge.,4
ae0dd2c3-a86b-48ab-b385-66016a358e25,"A car with a box-like body, the front edge is flat, and the rear is tiered into sections. The top surface features an angular pattern, with a slightly elevated middle section creating an undulating silhouette from front to back.",4
fb47181d-052c-4e43-92ad-c2bddfbc7547,Car with a rectangular form and protruding front section.,3
fb47181d-052c-4e43-92ad-c2bddfbc7547,Rectangular car shape with a prominent front and angular details.,1
fb47181d-052c-4e43-92ad-c2bddfbc7547,"The car has a blocky body, with a rectangular base and a stepped front.",2
fb47181d-052c-4e43-92ad-c2bddfbc7547,"A car featuring a rectangular base, an indented rear, and a detailed stepped front projecting outwards.",18
fb47181d-052c-4e43-92ad-c2bddfbc7547,"This car has a rectangular body with a base twice as wide as it is high. The front section is a stepped design, protruding outward, while the rear is indented slightly, creating a tiered effect from top to bottom.",9
cf583001-07f2-4d05-8aa0-a70b54f87ec4,Car with a rectangular form and protruding front section.,6
cf583001-07f2-4d05-8aa0-a70b54f87ec4,Rectangular car shape with a prominent front and angular details.,1
cf583001-07f2-4d05-8aa0-a70b54f87ec4,"The car has a blocky body, with a rectangular base and a stepped front.",11
cf583001-07f2-4d05-8aa0-a70b54f87ec4,"A car featuring a rectangular base, an indented rear, and a detailed stepped front projecting outwards.",13
cf583001-07f2-4d05-8aa0-a70b54f87ec4,"This car has a rectangular body with a base twice as wide as it is high. The front section is a stepped design, protruding outward, while the rear is indented slightly, creating a tiered effect from top to bottom.",10
be0df3aa-0f4c-40c2-b76d-da279ea151ac,Compact car with blocky geometric features.,0
be0df3aa-0f4c-40c2-b76d-da279ea151ac,"Cubical car with a flat roof, layered rectangular base, and defined corners.",16
be0df3aa-0f4c-40c2-b76d-da279ea151ac,Rectangular car structure with distinct stacking of bricks and squared edges.,12
be0df3aa-0f4c-40c2-b76d-da279ea151ac,"Brick-based car featuring a layered rectangular form with a flat, compact top and angular contours, emphasizing a blocky aesthetic.",2
be0df3aa-0f4c-40c2-b76d-da279ea151ac,"A car featuring a layered rectangular body. The front showcases a stepped design, while the top is flat with a subtle height variance towards the rear. The vehicle’s sides are defined by rectangular symmetry, rounded front and rear corners, and a segmented top surface.",7
a603776a-b7f6-4a2b-bb2b-a64b83e35f8c,Compact car with blocky geometric features.,8
a603776a-b7f6-4a2b-bb2b-a64b83e35f8c,"Cubical car with a flat roof, layered rectangular base, and defined corners.",19
a603776a-b7f6-4a2b-bb2b-a64b83e35f8c,Rectangular car structure with distinct stacking of bricks and squared edges.,7
a603776a-b7f6-4a2b-bb2b-a64b83e35f8c,"Brick-based car featuring a layered rectangular form with a flat, compact top and angular contours, emphasizing a blocky aesthetic.",4
a603776a-b7f6-4a2b-bb2b-a64b83e35f8c,"A car featuring a layered rectangular body. The front showcases a stepped design, while the top is flat with a subtle height variance towards the rear. The vehicle’s sides are defined by rectangular symmetry, rounded front and rear corners, and a segmented top surface.",8
dc66342c-e359-4104-a4d6-e549b6c41363,Compact automobile with distinct geometric features.,6
dc66342c-e359-4104-a4d6-e549b6c41363,Compact vehicle with a boxy shape and defined edges.,3
dc66342c-e359-4104-a4d6-e549b6c41363,A small car featuring a prominent rectangular body and protruding front.,1
dc66342c-e359-4104-a4d6-e549b6c41363,The car has a rectangular body with a flat top and squared front. Protruding front sections suggest headlight areas.,6
dc66342c-e359-4104-a4d6-e549b6c41363,"A compact car design with a rectangular body, featuring a flat roof and squared front. The vehicle has a protruding front section possibly indicating headlight areas, and a simplified rear with subtle indentations suggesting tail light sections.",13
6cc0b9b7-936d-486b-abf9-6c72041ccec6,Compact automobile with distinct geometric features.,23
6cc0b9b7-936d-486b-abf9-6c72041ccec6,Compact vehicle with a boxy shape and defined edges.,4
6cc0b9b7-936d-486b-abf9-6c72041ccec6,A small car featuring a prominent rectangular body and protruding front.,7
6cc0b9b7-936d-486b-abf9-6c72041ccec6,The car has a rectangular body with a flat top and squared front. Protruding front sections suggest headlight areas.,0
6cc0b9b7-936d-486b-abf9-6c72041ccec6,"A compact car design with a rectangular body, featuring a flat roof and squared front. The vehicle has a protruding front section possibly indicating headlight areas, and a simplified rear with subtle indentations suggesting tail light sections.",5
65f2725e-a70b-4721-bea2-7e8f4138a1c2,Compact car with stacked geometric elements and angular features.,15
65f2725e-a70b-4721-bea2-7e8f4138a1c2,Compact vehicle featuring cube-like sections and tiered layers throughout.,7
65f2725e-a70b-4721-bea2-7e8f4138a1c2,"Boxy car shape composed of rectangular prisms, angles, and layered segments.",10
65f2725e-a70b-4721-bea2-7e8f4138a1c2,"A car with a blocky exterior, tiered rectangular sections, and angular details. The vehicle features a flat top with a stepped rear, reflecting a structured geometric theme.",4
65f2725e-a70b-4721-bea2-7e8f4138a1c2,"This car has a chunky, cuboid form with a distinctively angular front and rear end. The top is level and flat, with staggered rectangular layers at the back, and the sides feature a repetitive rectangular pattern, emphasizing its geometric construction.",28
315e230c-58dc-4f00-a683-791b45072077,Compact car with stacked geometric elements and angular features.,6
315e230c-58dc-4f00-a683-791b45072077,Compact vehicle featuring cube-like sections and tiered layers throughout.,3
315e230c-58dc-4f00-a683-791b45072077,"Boxy car shape composed of rectangular prisms, angles, and layered segments.",16
315e230c-58dc-4f00-a683-791b45072077,"A car with a blocky exterior, tiered rectangular sections, and angular details. The vehicle features a flat top with a stepped rear, reflecting a structured geometric theme.",1
315e230c-58dc-4f00-a683-791b45072077,"This car has a chunky, cuboid form with a distinctively angular front and rear end. The top is level and flat, with staggered rectangular layers at the back, and the sides feature a repetitive rectangular pattern, emphasizing its geometric construction.",23
eee5b3f9-e6d0-421d-990d-cf0e32d76101,A compact vehicle with a block-like shape.,17
eee5b3f9-e6d0-421d-990d-cf0e32d76101,A brick-formed automobile with a rectangular body and angular edges.,21
eee5b3f9-e6d0-421d-990d-cf0e32d76101,"Car with a rectangular form, flat roof, front grille, and rear bumper.",21
eee5b3f9-e6d0-421d-990d-cf0e32d76101,"Brick-built car with geometric contours, broad front, and boxy rear.",1
eee5b3f9-e6d0-421d-990d-cf0e32d76101,"Rectangular car with geometric structure, featuring a flat top, defined front grille, protruding rear bumper, and symmetrical brick arrangement along the sides.",2
