structure_id,prompt,regenerations
c36ab607-667f-49e9-bd53-51bf0f53ced2,"A small vehicle with a sloped and curved front leading to a streamlined, narrow window-line. The rear is more angular with a squared-off shape. The front and rear are balanced in height, creating a seamless flow from the curved hood to the boxy trunk.",1
283d6cfb-00c4-41ae-b17a-2746ccd7e3af,Compact vehicle with a block-like structure.,9
283d6cfb-00c4-41ae-b17a-2746ccd7e3af,Small automobile with a rectangular body and tiered sides.,11
283d6cfb-00c4-41ae-b17a-2746ccd7e3af,"Car with a squared front, layered roof, and elevated rear section.",2
283d6cfb-00c4-41ae-b17a-2746ccd7e3af,"Rectangular car frame, slightly raised rear, tiered layers forming a roof, and squared front end.",3
283d6cfb-00c4-41ae-b17a-2746ccd7e3af,"A compact car with a rectangular frame and squared front. The roof is composed of layers that rise slightly towards the back. The rear section is elevated, with distinct layers adding depth to the overall form.",7
49b6e04c-cc6c-447e-a933-11794b0c912f,Compact vehicle with a block-like structure.,6
49b6e04c-cc6c-447e-a933-11794b0c912f,Small automobile with a rectangular body and tiered sides.,29
49b6e04c-cc6c-447e-a933-11794b0c912f,"Car with a squared front, layered roof, and elevated rear section.",66
49b6e04c-cc6c-447e-a933-11794b0c912f,"Rectangular car frame, slightly raised rear, tiered layers forming a roof, and squared front end.",53
49b6e04c-cc6c-447e-a933-11794b0c912f,"A compact car with a rectangular frame and squared front. The roof is composed of layers that rise slightly towards the back. The rear section is elevated, with distinct layers adding depth to the overall form.",10
4b19c166-a069-486b-bb92-1b3cec1b83a3,"Car with blocky, compact form and detailed geometric shape.",43
4b19c166-a069-486b-bb92-1b3cec1b83a3,"Compact, blocky car with rectangular contours and a sloped front.",6
4b19c166-a069-486b-bb92-1b3cec1b83a3,"Block-shaped vehicle featuring angular sides, a slightly rounded roof, and a flat rear.",6
4b19c166-a069-486b-bb92-1b3cec1b83a3,"An angular car, the roof slightly curved and sides distinctly tiered, resting on a rectangular base.",6
4b19c166-a069-486b-bb92-1b3cec1b83a3,"The car features a tiered, rectangular body with a slightly rounded roof. Angular sides extend downward to a flat base, with the front angled and rear flat. Each component aligns seamlessly into a compact geometric silhouette.",3
466d6cc2-9bb0-4587-9281-fa109652f0d1,"Car with blocky, compact form and detailed geometric shape.",0
466d6cc2-9bb0-4587-9281-fa109652f0d1,"Compact, blocky car with rectangular contours and a sloped front.",13
466d6cc2-9bb0-4587-9281-fa109652f0d1,"Block-shaped vehicle featuring angular sides, a slightly rounded roof, and a flat rear.",0
466d6cc2-9bb0-4587-9281-fa109652f0d1,"An angular car, the roof slightly curved and sides distinctly tiered, resting on a rectangular base.",8
466d6cc2-9bb0-4587-9281-fa109652f0d1,"The car features a tiered, rectangular body with a slightly rounded roof. Angular sides extend downward to a flat base, with the front angled and rear flat. Each component aligns seamlessly into a compact geometric silhouette.",3
8479a661-c0e2-41b1-8391-055e2f76fc99,Car with a blocky shape and layered structure.,0
8479a661-c0e2-41b1-8391-055e2f76fc99,Block-like vehicle featuring stepped contours and angular form.,9
8479a661-c0e2-41b1-8391-055e2f76fc99,Compact car showcasing a tiered hood and rectangular roof.,11
8479a661-c0e2-41b1-8391-055e2f76fc99,"Boxy car design with a multi-layered front, rectangular hood, and squared-off rear section. The roof is flat, connecting seamlessly to a vertical windshield.",5
8479a661-c0e2-41b1-8391-055e2f76fc99,"This car exhibits a brick-like appearance with a layered hood, rectangular doors, and a flat roof. The front is detailed with horizontal blocks, and the rear features a squared design.",1
ece4f13f-2be6-418a-ac20-b357bbcd962b,Car with a blocky shape and layered structure.,4
ece4f13f-2be6-418a-ac20-b357bbcd962b,Block-like vehicle featuring stepped contours and angular form.,4
ece4f13f-2be6-418a-ac20-b357bbcd962b,Compact car showcasing a tiered hood and rectangular roof.,5
ece4f13f-2be6-418a-ac20-b357bbcd962b,"Boxy car design with a multi-layered front, rectangular hood, and squared-off rear section. The roof is flat, connecting seamlessly to a vertical windshield.",8
ece4f13f-2be6-418a-ac20-b357bbcd962b,"This car exhibits a brick-like appearance with a layered hood, rectangular doors, and a flat roof. The front is detailed with horizontal blocks, and the rear features a squared design.",5
b2b21ab3-2661-41e5-9a6d-df17ccb257f0,Compact car with angular roof and open wheel arches.,2
b2b21ab3-2661-41e5-9a6d-df17ccb257f0,Boxy vehicle with symmetric wheel arches and layered roof steps.,21
b2b21ab3-2661-41e5-9a6d-df17ccb257f0,"Squared car body, terrace-like roof, with prominent open arches for wheels.",3
b2b21ab3-2661-41e5-9a6d-df17ccb257f0,"Robust car featuring a stepped roof, evenly proportioned arches for wheels, and a balanced rectangular shape.",8
b2b21ab3-2661-41e5-9a6d-df17ccb257f0,"A compact car with a squared body, featuring open wheel arches at each corner and a terraced roof with five distinct horizontal layers diminishing in size towards the top. The sides are angular, contributing to the car’s geometric and robust appearance.",3
30a52030-a433-4428-a264-3138e3a92303,Compact car with angular roof and open wheel arches.,1
30a52030-a433-4428-a264-3138e3a92303,Boxy vehicle with symmetric wheel arches and layered roof steps.,8
30a52030-a433-4428-a264-3138e3a92303,"Squared car body, terrace-like roof, with prominent open arches for wheels.",14
30a52030-a433-4428-a264-3138e3a92303,"Robust car featuring a stepped roof, evenly proportioned arches for wheels, and a balanced rectangular shape.",14
30a52030-a433-4428-a264-3138e3a92303,"A compact car with a squared body, featuring open wheel arches at each corner and a terraced roof with five distinct horizontal layers diminishing in size towards the top. The sides are angular, contributing to the car’s geometric and robust appearance.",3
c244f6a3-c655-44ac-bf37-d25668c00d71,Compact car with rounded edges and blocky build.,8
c244f6a3-c655-44ac-bf37-d25668c00d71,Small vehicle with a rounded top and rectangular sides.,11
c244f6a3-c655-44ac-bf37-d25668c00d71,"Car featuring a smooth, continuous upper surface and block-style sides.",3
c244f6a3-c655-44ac-bf37-d25668c00d71,"Vehicle with a gently curved roof, boxy sides, and protruding front.",1
c244f6a3-c655-44ac-bf37-d25668c00d71,"A car with a rounded top, composed of layered segments. The sides feature straight lines with multiple steps leading to a uniform base. The front and rear ends are slightly protruding and geometrically aligned, adding to the compact form.",19
553d4892-2c64-430d-a7c8-68c30e0dc87c,Compact car with rounded edges and blocky build.,23
553d4892-2c64-430d-a7c8-68c30e0dc87c,Small vehicle with a rounded top and rectangular sides.,3
553d4892-2c64-430d-a7c8-68c30e0dc87c,"Car featuring a smooth, continuous upper surface and block-style sides.",0
553d4892-2c64-430d-a7c8-68c30e0dc87c,"Vehicle with a gently curved roof, boxy sides, and protruding front.",0
553d4892-2c64-430d-a7c8-68c30e0dc87c,"A car with a rounded top, composed of layered segments. The sides feature straight lines with multiple steps leading to a uniform base. The front and rear ends are slightly protruding and geometrically aligned, adding to the compact form.",8
82dc64df-37a7-4c2a-9a97-2f0d7caef415,"Compact car with a tiered, angular silhouette.",13
82dc64df-37a7-4c2a-9a97-2f0d7caef415,"A small car features layered, stepped surfaces and blocky contours.",0
82dc64df-37a7-4c2a-9a97-2f0d7caef415,"The car has a boxy shape with tiered sections, flat surfaces, and angular edges.",1
82dc64df-37a7-4c2a-9a97-2f0d7caef415,"This car includes distinct blocky design, with tiered levels and a flat top. The front and rear sections display stepped detailing and squared-off corners.",5
82dc64df-37a7-4c2a-9a97-2f0d7caef415,"A compact car exhibits a blocky structure with a tiered, angular form. The car displays a flat roof and stepped sides, while the front and rear sections are distinctly layered with squared corners, creating a cohesive appearance.",3
1c12ee5b-a23d-4236-afa1-d1e2b3a66f3e,"Compact car with a tiered, angular silhouette.",14
1c12ee5b-a23d-4236-afa1-d1e2b3a66f3e,"A small car features layered, stepped surfaces and blocky contours.",19
1c12ee5b-a23d-4236-afa1-d1e2b3a66f3e,"The car has a boxy shape with tiered sections, flat surfaces, and angular edges.",6
1c12ee5b-a23d-4236-afa1-d1e2b3a66f3e,"This car includes distinct blocky design, with tiered levels and a flat top. The front and rear sections display stepped detailing and squared-off corners.",7
1c12ee5b-a23d-4236-afa1-d1e2b3a66f3e,"A compact car exhibits a blocky structure with a tiered, angular form. The car displays a flat roof and stepped sides, while the front and rear sections are distinctly layered with squared corners, creating a cohesive appearance.",2
f5dad232-7719-4412-937f-dc1116010f20,A compact car with geometric contours.,1
f5dad232-7719-4412-937f-dc1116010f20,A miniature vehicle featuring angular edges and layered surfaces.,3
f5dad232-7719-4412-937f-dc1116010f20,"A small automobile with sloped front, flat roof, and stepped rear.",3
f5dad232-7719-4412-937f-dc1116010f20,"An angular car with a sloped hood, flat top, and tiered back.",0
f5dad232-7719-4412-937f-dc1116010f20,"A compact car with a sloping front profile transitioning into a flat roofline, culminating in a multi-tiered rear end.",27
902b3398-3ee3-4cb1-99b0-700fc63bcc01,A compact car with geometric contours.,0
902b3398-3ee3-4cb1-99b0-700fc63bcc01,A miniature vehicle featuring angular edges and layered surfaces.,16
902b3398-3ee3-4cb1-99b0-700fc63bcc01,"A small automobile with sloped front, flat roof, and stepped rear.",2
902b3398-3ee3-4cb1-99b0-700fc63bcc01,"An angular car with a sloped hood, flat top, and tiered back.",5
902b3398-3ee3-4cb1-99b0-700fc63bcc01,"A compact car with a sloping front profile transitioning into a flat roofline, culminating in a multi-tiered rear end.",6
57cd97db-b298-480a-983d-79015040f313,"A compact car with a smooth, rounded top.",5
57cd97db-b298-480a-983d-79015040f313,"A small automobile featuring a streamlined, slightly elevated top and flat sides.",7
57cd97db-b298-480a-983d-79015040f313,"A car with a curved top, flat rear, and prominent front.",13
57cd97db-b298-480a-983d-79015040f313,"An automobile with a smooth, gradual arch on top, flat sides, and a squared-off rear section.",15
57cd97db-b298-480a-983d-79015040f313,"This diminutive car displays a gently sloping top and square rear. The sides are straight, and the front extends slightly forward, presenting a cohesive, compact form.",5
f3f5f6d1-fcfd-43e6-b9bc-5ae1d7c2a8b4,"A compact car with a smooth, rounded top.",28
f3f5f6d1-fcfd-43e6-b9bc-5ae1d7c2a8b4,"A small automobile featuring a streamlined, slightly elevated top and flat sides.",33
f3f5f6d1-fcfd-43e6-b9bc-5ae1d7c2a8b4,"A car with a curved top, flat rear, and prominent front.",48
f3f5f6d1-fcfd-43e6-b9bc-5ae1d7c2a8b4,"An automobile with a smooth, gradual arch on top, flat sides, and a squared-off rear section.",5
f3f5f6d1-fcfd-43e6-b9bc-5ae1d7c2a8b4,"This diminutive car displays a gently sloping top and square rear. The sides are straight, and the front extends slightly forward, presenting a cohesive, compact form.",2
7c99eb87-a627-4823-a940-073f9d393e8e,Compact car with blocky contours and geometric lines.,6
7c99eb87-a627-4823-a940-073f9d393e8e,"Small car with a flat roof, angular sides, and square front.",19
7c99eb87-a627-4823-a940-073f9d393e8e,Boxy car design featuring a rectangular roof and linear side structure.,1
7c99eb87-a627-4823-a940-073f9d393e8e,"Car with a flat, rectangular roof, straight-lined sides, square front, and rear sections composed of layered blocks.",11
7c99eb87-a627-4823-a940-073f9d393e8e,"A compact car comprised of stacked layers forming a blocky shape. The roof is flat and rectangular, sides are angular, and the front and rear exhibit squared forms. The body is segmented into distinct sections with visible geometric partitioning.",2
6739df49-6644-4426-9592-4e42a3cc08f4,Compact car with blocky contours and geometric lines.,4
6739df49-6644-4426-9592-4e42a3cc08f4,"Small car with a flat roof, angular sides, and square front.",13
6739df49-6644-4426-9592-4e42a3cc08f4,Boxy car design featuring a rectangular roof and linear side structure.,4
6739df49-6644-4426-9592-4e42a3cc08f4,"Car with a flat, rectangular roof, straight-lined sides, square front, and rear sections composed of layered blocks.",23
6739df49-6644-4426-9592-4e42a3cc08f4,"A compact car comprised of stacked layers forming a blocky shape. The roof is flat and rectangular, sides are angular, and the front and rear exhibit squared forms. The body is segmented into distinct sections with visible geometric partitioning.",3
cc4da90c-4e87-432b-b7da-18e7947bb07e,Compact car with a boxy shape and tiered roof.,6
cc4da90c-4e87-432b-b7da-18e7947bb07e,Boxy car featuring stacked brick-like structures and angular lines.,8
cc4da90c-4e87-432b-b7da-18e7947bb07e,"Car with a multi-layered roof, angular sides, and defined contours.",5
cc4da90c-4e87-432b-b7da-18e7947bb07e,Angular car form with a tiered roof structure and layered side panels.,8
cc4da90c-4e87-432b-b7da-18e7947bb07e,"A compact car with a rectangular body, layered roof, and angular edges. Protruding front and rear sections complement the tiered top. Angular elements form the sides, with each tier decreasing in width, culminating in a tapered back.",0
3b6b4b0d-9555-4650-96b8-c89c22326206,"A block-like vehicle with a rectangular, layered structure.",4
3b6b4b0d-9555-4650-96b8-c89c22326206,A rectangular automobile design featuring a tiered front and layered sides.,5
3b6b4b0d-9555-4650-96b8-c89c22326206,"A boxy car with stacked front sections and a rectangular, elongated body.",8
3b6b4b0d-9555-4650-96b8-c89c22326206,"A vehicle with a rectangular main body, multiple stacked front layers, and a hollow rear section.",10
3b6b4b0d-9555-4650-96b8-c89c22326206,"The car has a rectangular body with a layered front resembling steps. Its main section is elongated with a flat, tiled surface. The rear features an open cavity that contrasts the otherwise solid design.",4
1410d02c-e106-46b6-9520-baa1e32580b5,"A block-like vehicle with a rectangular, layered structure.",5
1410d02c-e106-46b6-9520-baa1e32580b5,A rectangular automobile design featuring a tiered front and layered sides.,12
1410d02c-e106-46b6-9520-baa1e32580b5,"A boxy car with stacked front sections and a rectangular, elongated body.",3
1410d02c-e106-46b6-9520-baa1e32580b5,"A vehicle with a rectangular main body, multiple stacked front layers, and a hollow rear section.",6
1410d02c-e106-46b6-9520-baa1e32580b5,"The car has a rectangular body with a layered front resembling steps. Its main section is elongated with a flat, tiled surface. The rear features an open cavity that contrasts the otherwise solid design.",0
a310a846-4a99-4e04-8e5c-1f62176823e0,"Car with a boxy shape, sloped front, and angular rear.",21
a310a846-4a99-4e04-8e5c-1f62176823e0,Angular car with a slanted front section and tiered roofline.,4
a310a846-4a99-4e04-8e5c-1f62176823e0,"A car with a tiered roof, boxy body, and a rounded front.",11
a310a846-4a99-4e04-8e5c-1f62176823e0,"Car with a rectangular body and sloping front, featuring a stepped roof and angular rear section.",15
a310a846-4a99-4e04-8e5c-1f62176823e0,"Boxy car with a rectangular main body. The front is sloped and slightly rounded, leading into a tiered roof with subtle steps. The rear is distinctly angular, with sharp edges.",2
33c883bb-e898-459f-8d01-3e5b978cb822,"Car with a boxy shape, sloped front, and angular rear.",21
33c883bb-e898-459f-8d01-3e5b978cb822,Angular car with a slanted front section and tiered roofline.,15
33c883bb-e898-459f-8d01-3e5b978cb822,"A car with a tiered roof, boxy body, and a rounded front.",17
33c883bb-e898-459f-8d01-3e5b978cb822,"Car with a rectangular body and sloping front, featuring a stepped roof and angular rear section.",11
33c883bb-e898-459f-8d01-3e5b978cb822,"Boxy car with a rectangular main body. The front is sloped and slightly rounded, leading into a tiered roof with subtle steps. The rear is distinctly angular, with sharp edges.",18
a8f95b08-41ad-4f16-84a1-58b3340701b3,"Car with an elongated, rectangular body and structured shape.",1
a8f95b08-41ad-4f16-84a1-58b3340701b3,"Automobile featuring a blocky, rectangular form with angular edges.",31
a8f95b08-41ad-4f16-84a1-58b3340701b3,"Vehicle with a rectangular base, angular rooflines, and tiered contours.",2
a8f95b08-41ad-4f16-84a1-58b3340701b3,"An angular car with a rectangular base, layered elements, and distinct roofline.",19
a8f95b08-41ad-4f16-84a1-58b3340701b3,"A car with a boxy rectangular body, featuring an angular top and tiered contours. The roof transitions into a subtly sloped rear, while the front showcases a protruding, stacked formation. The sides exhibit uniform, structured layout, with minimal variation in height.",0
5bfc55ef-019e-467f-bee2-8cdc5371dd37,"Car with an elongated, rectangular body and structured shape.",2
5bfc55ef-019e-467f-bee2-8cdc5371dd37,"Automobile featuring a blocky, rectangular form with angular edges.",17
5bfc55ef-019e-467f-bee2-8cdc5371dd37,"Vehicle with a rectangular base, angular rooflines, and tiered contours.",15
5bfc55ef-019e-467f-bee2-8cdc5371dd37,"An angular car with a rectangular base, layered elements, and distinct roofline.",4
5bfc55ef-019e-467f-bee2-8cdc5371dd37,"A car with a boxy rectangular body, featuring an angular top and tiered contours. The roof transitions into a subtly sloped rear, while the front showcases a protruding, stacked formation. The sides exhibit uniform, structured layout, with minimal variation in height.",24
dd4b0b07-6ce7-46d0-89f2-4725f31b1b4c,Compact car with a layered geometric exterior.,15
dd4b0b07-6ce7-46d0-89f2-4725f31b1b4c,"Streamlined vehicle showcasing a stacked, blocky form.",6
dd4b0b07-6ce7-46d0-89f2-4725f31b1b4c,"Car combining angular front and rear, with a stepped roofline.",15
dd4b0b07-6ce7-46d0-89f2-4725f31b1b4c,"Vehicle with a layered body, featuring a multilevel roof and distinct front and rear ends.",15
dd4b0b07-6ce7-46d0-89f2-4725f31b1b4c,"Car with a layered body, rectangular base, and tiered roof. The front end features two angular protrusions resembling headlights, while the rear displays an elevated block form.",2
ee3a63e0-d8d4-488b-96f7-508e980b5dcb,Compact car with a layered geometric exterior.,2
ee3a63e0-d8d4-488b-96f7-508e980b5dcb,"Streamlined vehicle showcasing a stacked, blocky form.",1
ee3a63e0-d8d4-488b-96f7-508e980b5dcb,"Car combining angular front and rear, with a stepped roofline.",6
ee3a63e0-d8d4-488b-96f7-508e980b5dcb,"Vehicle with a layered body, featuring a multilevel roof and distinct front and rear ends.",4
ee3a63e0-d8d4-488b-96f7-508e980b5dcb,"Car with a layered body, rectangular base, and tiered roof. The front end features two angular protrusions resembling headlights, while the rear displays an elevated block form.",1
8ef952a9-960c-4c52-a4dd-6400dccc8ae0,Compact car with a blocky geometric structure.,11
8ef952a9-960c-4c52-a4dd-6400dccc8ae0,Angular vehicle featuring a layered rectangular body and protruding edges.,3
8ef952a9-960c-4c52-a4dd-6400dccc8ae0,"Vehicle with a blocky frame, distinct rectangular sections, and tiered arrangement.",5
8ef952a9-960c-4c52-a4dd-6400dccc8ae0,"An angular car form with rectangular layers and a stepped, blocky roof structure.",10
8ef952a9-960c-4c52-a4dd-6400dccc8ae0,"A rectangular-bodied car with angular, layered construction, featuring a stepped roof and prominent edges around its base, exhibiting a cohesive geometric assembly.",4
