structure_id,prompt,collision,already_rejected
b224eb1a-1935-404b-9eeb-7e0942b29e8b,A blocky vehicle featuring a squared design with a stepped roof and recessed sides.,17,56
b224eb1a-1935-404b-9eeb-7e0942b29e8b,"Squared vehicle with layered block construction, showcasing a stepped roof, recessed side panels, and a protruding front grille.",166,576
b224eb1a-1935-404b-9eeb-7e0942b29e8b,"A car with a squared form comprised of interconnected blocks. It features a stepped roof, recessed side panels, and a prominent front grille. The rear is defined by a flat block arrangement, while the sides reveal gradual inclines leading to a subtly curved front.",44,99
7a005a4e-524d-48bc-9174-b852fc42d0e0,Car with stacked rectangular elements.,3,3
7a005a4e-524d-48bc-9174-b852fc42d0e0,Car featuring layered rectangular structures and tiered front.,21,29
7a005a4e-524d-48bc-9174-b852fc42d0e0,Boxy car shape with prominent layered rectangles at the front end.,6,4
7a005a4e-524d-48bc-9174-b852fc42d0e0,"Compact car form with a cubic body and pronounced multi-layered front, with each layer slightly descending.",9,8
7a005a4e-524d-48bc-9174-b852fc42d0e0,"A car with a cubic body structure, featuring a distinct tiered front composed of multiple descending rectangular layers, emphasizing a robust, geometric profile.",32,163
a20506c2-283a-4f1c-b2cb-b283229f5420,Car with stacked rectangular elements.,24,82
a20506c2-283a-4f1c-b2cb-b283229f5420,Car featuring layered rectangular structures and tiered front.,4,6
a20506c2-283a-4f1c-b2cb-b283229f5420,Boxy car shape with prominent layered rectangles at the front end.,9,3
a20506c2-283a-4f1c-b2cb-b283229f5420,"Compact car form with a cubic body and pronounced multi-layered front, with each layer slightly descending.",31,144
a20506c2-283a-4f1c-b2cb-b283229f5420,"A car with a cubic body structure, featuring a distinct tiered front composed of multiple descending rectangular layers, emphasizing a robust, geometric profile.",11,13
4988542a-dc87-4c24-9cb8-b6505f32237f,"A compact car with a blocky, angular form.",8,3
4988542a-dc87-4c24-9cb8-b6505f32237f,A compact vehicle with a block-like structure and angular edges.,27,157
4988542a-dc87-4c24-9cb8-b6505f32237f,A small car featuring an angular form with raised sections at the rear.,10,122
4988542a-dc87-4c24-9cb8-b6505f32237f,"A blocky car with a distinct angular shape, elevated rear, and a flat front section. Slightly elevated on four sides.",40,157
4988542a-dc87-4c24-9cb8-b6505f32237f,"A compact, angular car with raised rear sections and a flat front. Four blocky wheel-like protrusions underneath, defining its form.",91,672,2
3dae33f2-f8cb-49a3-9ad7-1b3964d14187,"A compact car with a blocky, angular form.",22,203
3dae33f2-f8cb-49a3-9ad7-1b3964d14187,A compact vehicle with a block-like structure and angular edges.,6,14
3dae33f2-f8cb-49a3-9ad7-1b3964d14187,A small car featuring an angular form with raised sections at the rear.,104,360,1
3dae33f2-f8cb-49a3-9ad7-1b3964d14187,"A blocky car with a distinct angular shape, elevated rear, and a flat front section. Slightly elevated on four sides.",25,98
3dae33f2-f8cb-49a3-9ad7-1b3964d14187,"A compact, angular car with raised rear sections and a flat front. Four blocky wheel-like protrusions underneath, defining its form.",73,429
d103bd53-405d-4fed-aace-c4425e792c27,Compact car with a simple geometric shape.,41,303,1
d103bd53-405d-4fed-aace-c4425e792c27,Small vehicle featuring a rounded front and block-like rear.,88,246
d103bd53-405d-4fed-aace-c4425e792c27,"Compact automobile with a sloped front and angular rear, rounded edges.",9,56
d103bd53-405d-4fed-aace-c4425e792c27,"Car with a curved hood, narrow window-line, boxy rear section, symmetrical form.",14,15
d103bd53-405d-4fed-aace-c4425e792c27,"A small vehicle with a sloped and curved front leading to a streamlined, narrow window-line. The rear is more angular with a squared-off shape. The front and rear are balanced in height, creating a seamless flow from the curved hood to the boxy trunk.",28,67
c36ab607-667f-49e9-bd53-51bf0f53ced2,Compact car with a simple geometric shape.,116,475,1
c36ab607-667f-49e9-bd53-51bf0f53ced2,Small vehicle featuring a rounded front and block-like rear.,24,112
c36ab607-667f-49e9-bd53-51bf0f53ced2,"Compact automobile with a sloped front and angular rear, rounded edges.",35,99
c36ab607-667f-49e9-bd53-51bf0f53ced2,"Car with a curved hood, narrow window-line, boxy rear section, symmetrical form.",71,431,1
c36ab607-667f-49e9-bd53-51bf0f53ced2,"A small vehicle with a sloped and curved front leading to a streamlined, narrow window-line. The rear is more angular with a squared-off shape. The front and rear are balanced in height, creating a seamless flow from the curved hood to the boxy trunk.",3
283d6cfb-00c4-41ae-b17a-2746ccd7e3af,Compact vehicle with a block-like structure.,15,88
283d6cfb-00c4-41ae-b17a-2746ccd7e3af,Small automobile with a rectangular body and tiered sides.,9,14
283d6cfb-00c4-41ae-b17a-2746ccd7e3af,"Car with a squared front, layered roof, and elevated rear section.",10,103
283d6cfb-00c4-41ae-b17a-2746ccd7e3af,"Rectangular car frame, slightly raised rear, tiered layers forming a roof, and squared front end.",19,124
283d6cfb-00c4-41ae-b17a-2746ccd7e3af,"A compact car with a rectangular frame and squared front. The roof is composed of layers that rise slightly towards the back. The rear section is elevated, with distinct layers adding depth to the overall form.",21,105
49b6e04c-cc6c-447e-a933-11794b0c912f,Compact vehicle with a block-like structure.,25,158
49b6e04c-cc6c-447e-a933-11794b0c912f,Small automobile with a rectangular body and tiered sides.,17,30
49b6e04c-cc6c-447e-a933-11794b0c912f,"Car with a squared front, layered roof, and elevated rear section.",429,925
49b6e04c-cc6c-447e-a933-11794b0c912f,"Rectangular car frame, slightly raised rear, tiered layers forming a roof, and squared front end.",85,620,1
49b6e04c-cc6c-447e-a933-11794b0c912f,"A compact car with a rectangular frame and squared front. The roof is composed of layers that rise slightly towards the back. The rear section is elevated, with distinct layers adding depth to the overall form.",61,270,2
4b19c166-a069-486b-bb92-1b3cec1b83a3,"Car with blocky, compact form and detailed geometric shape.",99,303
4b19c166-a069-486b-bb92-1b3cec1b83a3,"Compact, blocky car with rectangular contours and a sloped front.",64,233
4b19c166-a069-486b-bb92-1b3cec1b83a3,"Block-shaped vehicle featuring angular sides, a slightly rounded roof, and a flat rear.",34,271
4b19c166-a069-486b-bb92-1b3cec1b83a3,"An angular car, the roof slightly curved and sides distinctly tiered, resting on a rectangular base.",30,174
4b19c166-a069-486b-bb92-1b3cec1b83a3,"The car features a tiered, rectangular body with a slightly rounded roof. Angular sides extend downward to a flat base, with the front angled and rear flat. Each component aligns seamlessly into a compact geometric silhouette.",22,49
466d6cc2-9bb0-4587-9281-fa109652f0d1,"Car with blocky, compact form and detailed geometric shape.",6,35
466d6cc2-9bb0-4587-9281-fa109652f0d1,"Compact, blocky car with rectangular contours and a sloped front.",63,278,2
466d6cc2-9bb0-4587-9281-fa109652f0d1,"Block-shaped vehicle featuring angular sides, a slightly rounded roof, and a flat rear.",2,4
466d6cc2-9bb0-4587-9281-fa109652f0d1,"An angular car, the roof slightly curved and sides distinctly tiered, resting on a rectangular base.",10,62
466d6cc2-9bb0-4587-9281-fa109652f0d1,"The car features a tiered, rectangular body with a slightly rounded roof. Angular sides extend downward to a flat base, with the front angled and rear flat. Each component aligns seamlessly into a compact geometric silhouette.",16,78
8479a661-c0e2-41b1-8391-055e2f76fc99,Car with a blocky shape and layered structure.,2,12
8479a661-c0e2-41b1-8391-055e2f76fc99,Block-like vehicle featuring stepped contours and angular form.,34,47
8479a661-c0e2-41b1-8391-055e2f76fc99,Compact car showcasing a tiered hood and rectangular roof.,61,116
8479a661-c0e2-41b1-8391-055e2f76fc99,"Boxy car design with a multi-layered front, rectangular hood, and squared-off rear section. The roof is flat, connecting seamlessly to a vertical windshield.",25,33
8479a661-c0e2-41b1-8391-055e2f76fc99,"This car exhibits a brick-like appearance with a layered hood, rectangular doors, and a flat roof. The front is detailed with horizontal blocks, and the rear features a squared design.",3,25
ece4f13f-2be6-418a-ac20-b357bbcd962b,Car with a blocky shape and layered structure.,15,45
ece4f13f-2be6-418a-ac20-b357bbcd962b,Block-like vehicle featuring stepped contours and angular form.,24,60
ece4f13f-2be6-418a-ac20-b357bbcd962b,Compact car showcasing a tiered hood and rectangular roof.,20,37
ece4f13f-2be6-418a-ac20-b357bbcd962b,"Boxy car design with a multi-layered front, rectangular hood, and squared-off rear section. The roof is flat, connecting seamlessly to a vertical windshield.",29,293
ece4f13f-2be6-418a-ac20-b357bbcd962b,"This car exhibits a brick-like appearance with a layered hood, rectangular doors, and a flat roof. The front is detailed with horizontal blocks, and the rear features a squared design.",38,123
b2b21ab3-2661-41e5-9a6d-df17ccb257f0,Compact car with angular roof and open wheel arches.,13,82,1
b2b21ab3-2661-41e5-9a6d-df17ccb257f0,Boxy vehicle with symmetric wheel arches and layered roof steps.,68,184
b2b21ab3-2661-41e5-9a6d-df17ccb257f0,"Squared car body, terrace-like roof, with prominent open arches for wheels.",20,54
b2b21ab3-2661-41e5-9a6d-df17ccb257f0,"Robust car featuring a stepped roof, evenly proportioned arches for wheels, and a balanced rectangular shape.",25,241
b2b21ab3-2661-41e5-9a6d-df17ccb257f0,"A compact car with a squared body, featuring open wheel arches at each corner and a terraced roof with five distinct horizontal layers diminishing in size towards the top. The sides are angular, contributing to the car’s geometric and robust appearance.",26,130
30a52030-a433-4428-a264-3138e3a92303,Compact car with angular roof and open wheel arches.,3,1,1
30a52030-a433-4428-a264-3138e3a92303,Boxy vehicle with symmetric wheel arches and layered roof steps.,41,107
30a52030-a433-4428-a264-3138e3a92303,"Squared car body, terrace-like roof, with prominent open arches for wheels.",34,44
30a52030-a433-4428-a264-3138e3a92303,"Robust car featuring a stepped roof, evenly proportioned arches for wheels, and a balanced rectangular shape.",61,645
30a52030-a433-4428-a264-3138e3a92303,"A compact car with a squared body, featuring open wheel arches at each corner and a terraced roof with five distinct horizontal layers diminishing in size towards the top. The sides are angular, contributing to the car’s geometric and robust appearance.",5,10
c244f6a3-c655-44ac-bf37-d25668c00d71,Compact car with rounded edges and blocky build.,68,174
c244f6a3-c655-44ac-bf37-d25668c00d71,Small vehicle with a rounded top and rectangular sides.,41,322,1
c244f6a3-c655-44ac-bf37-d25668c00d71,"Car featuring a smooth, continuous upper surface and block-style sides.",21,20
c244f6a3-c655-44ac-bf37-d25668c00d71,"Vehicle with a gently curved roof, boxy sides, and protruding front.",8,107
c244f6a3-c655-44ac-bf37-d25668c00d71,"A car with a rounded top, composed of layered segments. The sides feature straight lines with multiple steps leading to a uniform base. The front and rear ends are slightly protruding and geometrically aligned, adding to the compact form.",101,261
553d4892-2c64-430d-a7c8-68c30e0dc87c,Compact car with rounded edges and blocky build.,116,631,1
553d4892-2c64-430d-a7c8-68c30e0dc87c,Small vehicle with a rounded top and rectangular sides.,10,74
553d4892-2c64-430d-a7c8-68c30e0dc87c,"Car featuring a smooth, continuous upper surface and block-style sides."
553d4892-2c64-430d-a7c8-68c30e0dc87c,"Vehicle with a gently curved roof, boxy sides, and protruding front.",11,237
553d4892-2c64-430d-a7c8-68c30e0dc87c,"A car with a rounded top, composed of layered segments. The sides feature straight lines with multiple steps leading to a uniform base. The front and rear ends are slightly protruding and geometrically aligned, adding to the compact form.",36,183
82dc64df-37a7-4c2a-9a97-2f0d7caef415,"Compact car with a tiered, angular silhouette.",50,222
82dc64df-37a7-4c2a-9a97-2f0d7caef415,"A small car features layered, stepped surfaces and blocky contours.",4
82dc64df-37a7-4c2a-9a97-2f0d7caef415,"The car has a boxy shape with tiered sections, flat surfaces, and angular edges.",16,131
82dc64df-37a7-4c2a-9a97-2f0d7caef415,"This car includes distinct blocky design, with tiered levels and a flat top. The front and rear sections display stepped detailing and squared-off corners.",14,36
82dc64df-37a7-4c2a-9a97-2f0d7caef415,"A compact car exhibits a blocky structure with a tiered, angular form. The car displays a flat roof and stepped sides, while the front and rear sections are distinctly layered with squared corners, creating a cohesive appearance.",23,120
1c12ee5b-a23d-4236-afa1-d1e2b3a66f3e,"Compact car with a tiered, angular silhouette.",52,344,1
1c12ee5b-a23d-4236-afa1-d1e2b3a66f3e,"A small car features layered, stepped surfaces and blocky contours.",63,414
1c12ee5b-a23d-4236-afa1-d1e2b3a66f3e,"The car has a boxy shape with tiered sections, flat surfaces, and angular edges.",43,225
1c12ee5b-a23d-4236-afa1-d1e2b3a66f3e,"This car includes distinct blocky design, with tiered levels and a flat top. The front and rear sections display stepped detailing and squared-off corners.",39,75
1c12ee5b-a23d-4236-afa1-d1e2b3a66f3e,"A compact car exhibits a blocky structure with a tiered, angular form. The car displays a flat roof and stepped sides, while the front and rear sections are distinctly layered with squared corners, creating a cohesive appearance.",19,62
f5dad232-7719-4412-937f-dc1116010f20,A compact car with geometric contours.,5,2
f5dad232-7719-4412-937f-dc1116010f20,A miniature vehicle featuring angular edges and layered surfaces.,11,126,1
f5dad232-7719-4412-937f-dc1116010f20,"A small automobile with sloped front, flat roof, and stepped rear.",10,23
f5dad232-7719-4412-937f-dc1116010f20,"An angular car with a sloped hood, flat top, and tiered back.",5,110
f5dad232-7719-4412-937f-dc1116010f20,"A compact car with a sloping front profile transitioning into a flat roofline, culminating in a multi-tiered rear end.",170,513,1
902b3398-3ee3-4cb1-99b0-700fc63bcc01,A compact car with geometric contours.,3,57
902b3398-3ee3-4cb1-99b0-700fc63bcc01,A miniature vehicle featuring angular edges and layered surfaces.,90,306
902b3398-3ee3-4cb1-99b0-700fc63bcc01,"A small automobile with sloped front, flat roof, and stepped rear.",12,19
902b3398-3ee3-4cb1-99b0-700fc63bcc01,"An angular car with a sloped hood, flat top, and tiered back.",21,118
902b3398-3ee3-4cb1-99b0-700fc63bcc01,"A compact car with a sloping front profile transitioning into a flat roofline, culminating in a multi-tiered rear end.",20,205
57cd97db-b298-480a-983d-79015040f313,"A compact car with a smooth, rounded top.",28,161
57cd97db-b298-480a-983d-79015040f313,"A small automobile featuring a streamlined, slightly elevated top and flat sides.",25,44
57cd97db-b298-480a-983d-79015040f313,"A car with a curved top, flat rear, and prominent front.",56,400
57cd97db-b298-480a-983d-79015040f313,"An automobile with a smooth, gradual arch on top, flat sides, and a squared-off rear section.",97,460,1
57cd97db-b298-480a-983d-79015040f313,"This diminutive car displays a gently sloping top and square rear. The sides are straight, and the front extends slightly forward, presenting a cohesive, compact form.",12,43
f3f5f6d1-fcfd-43e6-b9bc-5ae1d7c2a8b4,"A compact car with a smooth, rounded top.",43,222
f3f5f6d1-fcfd-43e6-b9bc-5ae1d7c2a8b4,"A small automobile featuring a streamlined, slightly elevated top and flat sides.",205,534
f3f5f6d1-fcfd-43e6-b9bc-5ae1d7c2a8b4,"A car with a curved top, flat rear, and prominent front.",146,522,1
f3f5f6d1-fcfd-43e6-b9bc-5ae1d7c2a8b4,"An automobile with a smooth, gradual arch on top, flat sides, and a squared-off rear section.",32,186
f3f5f6d1-fcfd-43e6-b9bc-5ae1d7c2a8b4,"This diminutive car displays a gently sloping top and square rear. The sides are straight, and the front extends slightly forward, presenting a cohesive, compact form.",19,130
7c99eb87-a627-4823-a940-073f9d393e8e,Compact car with blocky contours and geometric lines.,18,67
7c99eb87-a627-4823-a940-073f9d393e8e,"Small car with a flat roof, angular sides, and square front.",84,575,1
7c99eb87-a627-4823-a940-073f9d393e8e,Boxy car design featuring a rectangular roof and linear side structure.,16,160
7c99eb87-a627-4823-a940-073f9d393e8e,"Car with a flat, rectangular roof, straight-lined sides, square front, and rear sections composed of layered blocks.",13,87
7c99eb87-a627-4823-a940-073f9d393e8e,"A compact car comprised of stacked layers forming a blocky shape. The roof is flat and rectangular, sides are angular, and the front and rear exhibit squared forms. The body is segmented into distinct sections with visible geometric partitioning.",10,21
6739df49-6644-4426-9592-4e42a3cc08f4,Compact car with blocky contours and geometric lines.,10,76
6739df49-6644-4426-9592-4e42a3cc08f4,"Small car with a flat roof, angular sides, and square front.",25,203
6739df49-6644-4426-9592-4e42a3cc08f4,Boxy car design featuring a rectangular roof and linear side structure.,87,381
6739df49-6644-4426-9592-4e42a3cc08f4,"Car with a flat, rectangular roof, straight-lined sides, square front, and rear sections composed of layered blocks.",119,479,1
6739df49-6644-4426-9592-4e42a3cc08f4,"A compact car comprised of stacked layers forming a blocky shape. The roof is flat and rectangular, sides are angular, and the front and rear exhibit squared forms. The body is segmented into distinct sections with visible geometric partitioning.",15,50
cc4da90c-4e87-432b-b7da-18e7947bb07e,Compact car with a boxy shape and tiered roof.,19,70
cc4da90c-4e87-432b-b7da-18e7947bb07e,Boxy car featuring stacked brick-like structures and angular lines.,45,33
cc4da90c-4e87-432b-b7da-18e7947bb07e,"Car with a multi-layered roof, angular sides, and defined contours.",31,109
cc4da90c-4e87-432b-b7da-18e7947bb07e,Angular car form with a tiered roof structure and layered side panels.,24,86,1
cc4da90c-4e87-432b-b7da-18e7947bb07e,"A compact car with a rectangular body, layered roof, and angular edges. Protruding front and rear sections complement the tiered top. Angular elements form the sides, with each tier decreasing in width, culminating in a tapered back.",6
3b6b4b0d-9555-4650-96b8-c89c22326206,"A block-like vehicle with a rectangular, layered structure.",24,20
3b6b4b0d-9555-4650-96b8-c89c22326206,A rectangular automobile design featuring a tiered front and layered sides.,19,92
3b6b4b0d-9555-4650-96b8-c89c22326206,"A boxy car with stacked front sections and a rectangular, elongated body.",30,113
3b6b4b0d-9555-4650-96b8-c89c22326206,"A vehicle with a rectangular main body, multiple stacked front layers, and a hollow rear section.",9,21
3b6b4b0d-9555-4650-96b8-c89c22326206,"The car has a rectangular body with a layered front resembling steps. Its main section is elongated with a flat, tiled surface. The rear features an open cavity that contrasts the otherwise solid design.",19,125
1410d02c-e106-46b6-9520-baa1e32580b5,"A block-like vehicle with a rectangular, layered structure.",31,351
1410d02c-e106-46b6-9520-baa1e32580b5,A rectangular automobile design featuring a tiered front and layered sides.,33,60
1410d02c-e106-46b6-9520-baa1e32580b5,"A boxy car with stacked front sections and a rectangular, elongated body.",15,192
1410d02c-e106-46b6-9520-baa1e32580b5,"A vehicle with a rectangular main body, multiple stacked front layers, and a hollow rear section.",37,148
1410d02c-e106-46b6-9520-baa1e32580b5,"The car has a rectangular body with a layered front resembling steps. Its main section is elongated with a flat, tiled surface. The rear features an open cavity that contrasts the otherwise solid design.",2
a310a846-4a99-4e04-8e5c-1f62176823e0,"Car with a boxy shape, sloped front, and angular rear.",104,542,1
a310a846-4a99-4e04-8e5c-1f62176823e0,Angular car with a slanted front section and tiered roofline.,21,50
a310a846-4a99-4e04-8e5c-1f62176823e0,"A car with a tiered roof, boxy body, and a rounded front.",30,251
a310a846-4a99-4e04-8e5c-1f62176823e0,"Car with a rectangular body and sloping front, featuring a stepped roof and angular rear section.",106,375
a310a846-4a99-4e04-8e5c-1f62176823e0,"Boxy car with a rectangular main body. The front is sloped and slightly rounded, leading into a tiered roof with subtle steps. The rear is distinctly angular, with sharp edges.",12,83
33c883bb-e898-459f-8d01-3e5b978cb822,"Car with a boxy shape, sloped front, and angular rear.",106,452
33c883bb-e898-459f-8d01-3e5b978cb822,Angular car with a slanted front section and tiered roofline.,33,295,1
33c883bb-e898-459f-8d01-3e5b978cb822,"A car with a tiered roof, boxy body, and a rounded front.",58,240,1
33c883bb-e898-459f-8d01-3e5b978cb822,"Car with a rectangular body and sloping front, featuring a stepped roof and angular rear section.",27,99
33c883bb-e898-459f-8d01-3e5b978cb822,"Boxy car with a rectangular main body. The front is sloped and slightly rounded, leading into a tiered roof with subtle steps. The rear is distinctly angular, with sharp edges.",9,8
a8f95b08-41ad-4f16-84a1-58b3340701b3,"Car with an elongated, rectangular body and structured shape.",2,12,4
a8f95b08-41ad-4f16-84a1-58b3340701b3,"Automobile featuring a blocky, rectangular form with angular edges.",3,112
a8f95b08-41ad-4f16-84a1-58b3340701b3,"Vehicle with a rectangular base, angular rooflines, and tiered contours.",17,118
a8f95b08-41ad-4f16-84a1-58b3340701b3,"An angular car with a rectangular base, layered elements, and distinct roofline.",93,452,1
a8f95b08-41ad-4f16-84a1-58b3340701b3,"A car with a boxy rectangular body, featuring an angular top and tiered contours. The roof transitions into a subtly sloped rear, while the front showcases a protruding, stacked formation. The sides exhibit uniform, structured layout, with minimal variation in height.",3,1
5bfc55ef-019e-467f-bee2-8cdc5371dd37,"Car with an elongated, rectangular body and structured shape.",1,1
5bfc55ef-019e-467f-bee2-8cdc5371dd37,"Automobile featuring a blocky, rectangular form with angular edges.",42,442
5bfc55ef-019e-467f-bee2-8cdc5371dd37,"Vehicle with a rectangular base, angular rooflines, and tiered contours.",59,276
5bfc55ef-019e-467f-bee2-8cdc5371dd37,"An angular car with a rectangular base, layered elements, and distinct roofline.",33,55
5bfc55ef-019e-467f-bee2-8cdc5371dd37,"A car with a boxy rectangular body, featuring an angular top and tiered contours. The roof transitions into a subtly sloped rear, while the front showcases a protruding, stacked formation. The sides exhibit uniform, structured layout, with minimal variation in height.",157,321
dd4b0b07-6ce7-46d0-89f2-4725f31b1b4c,Compact car with a layered geometric exterior.,98,378,1
dd4b0b07-6ce7-46d0-89f2-4725f31b1b4c,"Streamlined vehicle showcasing a stacked, blocky form.",29,98
dd4b0b07-6ce7-46d0-89f2-4725f31b1b4c,"Car combining angular front and rear, with a stepped roofline.",90,277
dd4b0b07-6ce7-46d0-89f2-4725f31b1b4c,"Vehicle with a layered body, featuring a multilevel roof and distinct front and rear ends.",138,484
dd4b0b07-6ce7-46d0-89f2-4725f31b1b4c,"Car with a layered body, rectangular base, and tiered roof. The front end features two angular protrusions resembling headlights, while the rear displays an elevated block form.",9,26
ee3a63e0-d8d4-488b-96f7-508e980b5dcb,Compact car with a layered geometric exterior.,17,117
ee3a63e0-d8d4-488b-96f7-508e980b5dcb,"Streamlined vehicle showcasing a stacked, blocky form.",6,4
ee3a63e0-d8d4-488b-96f7-508e980b5dcb,"Car combining angular front and rear, with a stepped roofline.",14,46
ee3a63e0-d8d4-488b-96f7-508e980b5dcb,"Vehicle with a layered body, featuring a multilevel roof and distinct front and rear ends.",35,130
ee3a63e0-d8d4-488b-96f7-508e980b5dcb,"Car with a layered body, rectangular base, and tiered roof. The front end features two angular protrusions resembling headlights, while the rear displays an elevated block form.",22,113
8ef952a9-960c-4c52-a4dd-6400dccc8ae0,Compact car with a blocky geometric structure.,39,205
8ef952a9-960c-4c52-a4dd-6400dccc8ae0,Angular vehicle featuring a layered rectangular body and protruding edges.,25,154
8ef952a9-960c-4c52-a4dd-6400dccc8ae0,"Vehicle with a blocky frame, distinct rectangular sections, and tiered arrangement.",17,59
8ef952a9-960c-4c52-a4dd-6400dccc8ae0,"An angular car form with rectangular layers and a stepped, blocky roof structure.",51,126
8ef952a9-960c-4c52-a4dd-6400dccc8ae0,"A rectangular-bodied car with angular, layered construction, featuring a stepped roof and prominent edges around its base, exhibiting a cohesive geometric assembly.",7,25
